id,amount,payee,category,description,account_type,payment_type,consumer,flow_type,tag,abc_type,cost_type,trans_time,creation_time,modification_time
210315,10,"饿了么","[10000,10004]","饿了么超级吃货卡","1","1","1","1","2",,"1","2023-02-13 07:26:05","2025-03-29 00:20:36","2025-03-29 00:20:36"
210316,20.8,"苏宁**店","[50000,50004]","蒸笼纸垫子蒸笼布蒸包子馒头的纸垫一次性不沾油纸食品级屉布2386","1","1","3","1","3",,"1","2023-02-12 15:01:32","2025-03-29 00:20:36","2025-03-29 00:20:36"
210317,28,"长沙市天心区俞善小吃店","[10000,10006]","石锅拌饭","1","1","3","1","2",,"1","2023-02-12 13:10:13","2025-03-29 00:20:36","2025-03-29 00:20:36"
210318,8,,"[10000, 10005]","王姐粉面店,收钱码收款","1","1","1","","1",,"1","2023-02-11 11:00:26","2025-03-29 00:20:36","2025-03-29 00:20:36"
210319,6,,"[100000,100003]","*小瑜,收钱码收款","1","1","1","","",,"1","2023-02-11 10:56:21","2025-03-29 00:20:36","2025-03-29 00:20:36"
210320,5,,"[100000,100003]","新疆馕饼,收钱码收款","1","1","1","","",,"1","2023-02-11 10:55:21","2025-03-29 00:20:36","2025-03-29 00:20:36"
210321,10,,"[100000,100003]","纯手工特产,收钱码收款","1","1","1","","",,"1","2023-02-11 10:52:13","2025-03-29 00:20:36","2025-03-29 00:20:36"
210322,5.5,,"[100000,100003]","周彩丽青菜档,收钱码收款","1","1","1","","",,"1","2023-02-11 10:50:08","2025-03-29 00:20:36","2025-03-29 00:20:36"
210323,10,,"[10000, 10001]","有机蔬菜,收钱码收款","1","1","3","","1",,"1","2023-02-11 10:44:59","2025-03-29 00:20:36","2025-03-29 00:20:36"
210324,11,,"[100000,100003]","胡鑫,收钱码收款","1","1","1","","",,"1","2023-02-11 10:43:01","2025-03-29 00:20:36","2025-03-29 00:20:36"
210325,36,,"[10000, 10001]","靖港农家土猪肉,收钱码收款","1","1","3","","1",,"1","2023-02-11 10:37:27","2025-03-29 00:20:36","2025-03-29 00:20:36"
210326,23,,"[10000, 10001]","宁乡本地土猪肉,宁乡本地土猪肉(订单号202302112916175949)","1","1","3","","1",,"1","2023-02-11 10:36:02","2025-03-29 00:20:36","2025-03-29 00:20:36"
210327,98,,"[100000,100003]","滨江广信水产,长沙市芙蓉区广信海鲜经营部","1","1","1","","",,"1","2023-02-11 10:33:41","2025-03-29 00:20:36","2025-03-29 00:20:36"
210328,7.04,"sms-activate.org","[90000,90003]","sms-activate top up userid 3922463","1","1","1","1","2",,"1","2023-02-10 17:20:17","2025-03-29 00:20:36","2025-03-29 00:20:36"
210329,3.55,"sms-activate.org","[90000,90003]","sms-activate top up userid 3922463","1","1","1","1","2",,"1","2023-02-09 19:49:04","2025-03-29 00:20:36","2025-03-29 00:20:36"
210330,8.4,"大米先生(麓谷大道店)","[10000,10006]","【买单】_麓谷大道店_124927_01120105_买单_无","1","1","3","1","2",,"1","2023-02-09 18:11:08","2025-03-29 00:20:36","2025-03-29 00:20:36"
210331,19,,"[10000, 10001]","长沙市岳麓区叶慧琴菜店,长沙市岳麓区叶慧琴菜店","1","1","3","","1",,"1","2023-02-09 08:41:31","2025-03-29 00:20:36","2025-03-29 00:20:36"
210332,6.8,,"[100000,100003]","*小平,收钱码收款","1","1","1","","",,"1","2023-02-09 08:39:52","2025-03-29 00:20:36","2025-03-29 00:20:36"
210333,2.2,,"[10000, 10001]","王记蔬菜,收钱码收款","1","1","3","","1",,"1","2023-02-09 08:38:45","2025-03-29 00:20:36","2025-03-29 00:20:36"
210334,12,,"[100000,100003]","宁乡菜,收钱码收款","1","1","1","","",,"1","2023-02-09 08:37:46","2025-03-29 00:20:36","2025-03-29 00:20:36"
210335,42,,"[100000,100003]","黄利华,收钱码收款","1","1","1","","",,"1","2023-02-09 08:35:46","2025-03-29 00:20:36","2025-03-29 00:20:36"
210336,16.6,"长沙市岳麓区果然鲜水果店","[10000,10003]","长沙市岳麓区果然鲜水果店","1","1","3","1","1",,"1","2023-02-09 08:30:05","2025-03-29 00:20:36","2025-03-29 00:20:36"
210337,97,,"[100000,100003]","鲜肉店,收钱码收款","1","1","1","","",,"1","2023-02-09 08:28:48","2025-03-29 00:20:36","2025-03-29 00:20:36"
210338,22,,"[10000, 10001]","毛阿子黄牛肉批发零售,收钱码收款","1","1","3","","1",,"1","2023-02-09 08:26:20","2025-03-29 00:20:36","2025-03-29 00:20:36"
210339,0.9,"大米先生(麓谷大道店)","[10000,10006]","【买单】_麓谷大道店_124927_01120105_买单_无","1","1","3","1","2",,"1","2023-02-08 18:12:21","2025-03-29 00:20:36","2025-03-29 00:20:36"
210340,20,"x***8","[90000,90003]","tushare 2200/5300 积分","1","1","1","1","2",,"1","2023-02-08 14:19:15","2025-03-29 00:20:36","2025-03-29 00:20:36"
210341,10.5,,"[10000, 10003]","轩哥哥水果店,收钱码收款","1","1","3","","1",,"1","2023-02-05 11:38:41","2025-03-29 00:20:36","2025-03-29 00:20:36"
210342,16.5,,"[100000,100003]","店fxXtYt,收钱码收款","1","1","1","","",,"1","2023-02-05 11:36:53","2025-03-29 00:20:36","2025-03-29 00:20:36"
210343,4.2,,"[100000,100003]","周彩丽青菜档,收钱码收款","1","1","1","","",,"1","2023-02-05 11:34:04","2025-03-29 00:20:36","2025-03-29 00:20:36"
210344,22.5,,"[10000, 10001]","蔬菜,收钱码收款","1","1","3","","1",,"1","2023-02-05 11:31:43","2025-03-29 00:20:36","2025-03-29 00:20:36"
210345,3.5,,"[10000, 10001]","纯香手工豆腐坊,收钱码收款","1","1","3","","1",,"1","2023-02-05 11:29:38","2025-03-29 00:20:36","2025-03-29 00:20:36"
210346,100,,"[10000, 10001]","毛阿子黄牛肉批发零售,收钱码收款","1","1","3","","1",,"1","2023-02-05 11:25:33","2025-03-29 00:20:36","2025-03-29 00:20:36"
210347,3,"*运吾","[10000,10004]","收钱码收款","1","1","1","1","2",,"1","2023-02-04 11:37:41","2025-03-29 00:20:36","2025-03-29 00:20:36"
210348,14,,"[10000, 10001]","长沙市岳麓区叶慧琴菜店,长沙市岳麓区叶慧琴菜店","1","1","3","","1",,"1","2023-02-04 11:32:01","2025-03-29 00:20:36","2025-03-29 00:20:36"
210349,6.5,,"[100000,100003]","周彩丽青菜档,收钱码收款","1","1","1","","",,"1","2023-02-04 11:30:17","2025-03-29 00:20:36","2025-03-29 00:20:36"
210350,3,,"[100000,100003]","范姐小莱店,收钱码收款","1","1","1","","",,"1","2023-02-04 11:28:30","2025-03-29 00:20:36","2025-03-29 00:20:36"
210351,6.4,,"[100000,100003]","*志勇,收钱码收款","1","1","1","","",,"1","2023-02-04 11:26:41","2025-03-29 00:20:36","2025-03-29 00:20:36"
210352,27,,"[100000,100003]","黄利华,收钱码收款","1","1","1","","",,"1","2023-02-04 11:23:23","2025-03-29 00:20:36","2025-03-29 00:20:36"
210353,3,,"[10000, 10001]","纯香手工豆腐坊,收钱码收款","1","1","3","","1",,"1","2023-02-04 11:17:13","2025-03-29 00:20:36","2025-03-29 00:20:36"
210354,27,,"[10000, 10001]","毛阿子黄牛肉批发零售,收钱码收款","1","1","3","","1",,"1","2023-02-04 11:11:49","2025-03-29 00:20:36","2025-03-29 00:20:36"
210355,7.3,"【买单】_麓谷大道店_124927_01120105_买单_无","[10000,10006]","大米先生","1","2","3","1","2",,"1","2023-02-28 18:14:50","2025-03-29 00:20:36","2025-03-29 00:20:36"
210356,24,"东北人饺子馆加州阳光西组团店","[10000,10005]","东北人饺子馆加州阳光西组团店","1","2","1","1","1",,"1","2023-02-28 12:11:16","2025-03-29 00:20:36","2025-03-29 00:20:36"
210357,6,"三津汤包长沙麓谷信息港店","[10000,10005]","三津汤包","1","2","1","1","1",,"1","2023-02-28 09:32:29","2025-03-29 00:20:36","2025-03-29 00:20:36"
210358,15,"湖南谋信物业服务有限公司-消费","[30000,30005]","湖南谋信物业服务有限公司","1","2","1","1","1",,"1","2023-02-27 20:12:47","2025-03-29 00:20:36","2025-03-29 00:20:36"
210359,3,"有家便利店麓谷信息港店","[10000,10004]","UHOME有家","1","2","1","1","2",,"1","2023-02-27 20:05:53","2025-03-29 00:20:36","2025-03-29 00:20:36"
210360,7.3,"【买单】_麓谷大道店_124927_01120105_买单_无","[10000,10006]","大米先生","1","2","3","1","2",,"1","2023-02-27 18:11:18","2025-03-29 00:20:36","2025-03-29 00:20:36"
210361,4.8,"乐尔乐特价批发超市长沙加州阳光店","[10000,10004]","乐尔乐加州阳光店","1","2","3","1","2",,"3","2023-02-27 12:33:06","2025-03-29 00:20:36","2025-03-29 00:20:36"
210362,12,"久久折套餐付款","[10000,10005]","东江湖杀猪粉长沙麓谷店","1","2","1","1","1",,"1","2023-02-27 12:11:49","2025-03-29 00:20:36","2025-03-29 00:20:36"
210363,3.5,"三津汤包长沙麓谷信息港店","[10000,10005]","三津汤包","1","2","1","1","1",,"1","2023-02-27 09:46:08","2025-03-29 00:20:36","2025-03-29 00:20:36"
210364,2,"收款方备注:二维码收款","[10000,10004]","八方A区搜农坊","1","2","1","1","2",,"1","2023-02-26 11:13:34","2025-03-29 00:20:36","2025-03-29 00:20:36"
210365,3.5,"收款方备注:二维码收款","[10000,10004]","八方A区搜农坊","1","2","1","1","2",,"1","2023-02-25 19:33:52","2025-03-29 00:20:36","2025-03-29 00:20:36"
210366,24.7,"收款方备注:二维码收款","[10000,10001]","兰心蕙质","1","2","3","1","1",,"1","2023-02-25 10:12:26","2025-03-29 00:20:36","2025-03-29 00:20:36"
210367,8.6,"长沙市岳麓区果然鲜水果店","[10000,10003]","长沙市岳麓区果然鲜水果店","1","2","3","1","1",,"1","2023-02-25 10:09:47","2025-03-29 00:20:36","2025-03-29 00:20:36"
210368,12.5,"麓谷店*_20230224180929_订单","[10000,10004]","罗莎蛋糕","1","2","1","1","2",,"1","2023-02-24 18:09:30","2025-03-29 00:20:36","2025-03-29 00:20:36"
210369,6,"三津汤包长沙麓谷信息港店","[10000,10005]","三津汤包","1","2","1","1","1",,"1","2023-02-24 09:27:50","2025-03-29 00:20:36","2025-03-29 00:20:36"
210370,3.49,"智慧零售","[10000,10004]","深圳市丰宜科技有限公司","1","2","1","1","2",,"1","2023-02-23 15:23:53","2025-03-29 00:20:36","2025-03-29 00:20:36"
210371,4,"乐尔乐特价批发超市长沙加州阳光店","[10000,10004]","乐尔乐加州阳光店","1","2","3","1","2",,"3","2023-02-23 12:23:30","2025-03-29 00:20:36","2025-03-29 00:20:36"
210372,6,"三津汤包长沙麓谷信息港店","[10000,10005]","三津汤包","1","2","1","1","1",,"1","2023-02-23 09:30:31","2025-03-29 00:20:36","2025-03-29 00:20:36"
210373,15,"湖南谋信物业服务有限公司-消费","[30000,30005]","湖南谋信物业服务有限公司","1","2","1","1","1",,"1","2023-02-22 19:43:43","2025-03-29 00:20:36","2025-03-29 00:20:36"
210374,3.99,"智慧零售","[10000,10004]","深圳市丰宜科技有限公司","1","2","1","1","2",,"1","2023-02-22 15:41:20","2025-03-29 00:20:36","2025-03-29 00:20:36"
210375,15.3,"乐尔乐特价批发超市长沙加州阳光店","[10000,10004]","乐尔乐加州阳光店","1","2","3","1","2",,"3","2023-02-22 12:30:18","2025-03-29 00:20:36","2025-03-29 00:20:36"
210376,3.5,"三津汤包长沙麓谷信息港店","[10000,10005]","三津汤包","1","2","1","1","1",,"1","2023-02-22 09:29:38","2025-03-29 00:20:36","2025-03-29 00:20:36"
210377,12.8,"乐尔乐特价批发超市长沙加州阳光店","[10000,10004]","乐尔乐加州阳光店","1","2","3","1","2",,"3","2023-02-21 12:26:34","2025-03-29 00:20:36","2025-03-29 00:20:36"
210378,5,"三津汤包长沙麓谷信息港店","[10000,10005]","三津汤包","1","2","1","1","1",,"1","2023-02-21 09:39:22","2025-03-29 00:20:36","2025-03-29 00:20:36"
210379,3.8,"乐尔乐加州阳光店2","[10000,10004]","乐尔乐加州阳光店","1","2","1","1","2",,"1","2023-02-20 18:45:18","2025-03-29 00:20:36","2025-03-29 00:20:36"
210380,33,"消费：长沙市麓谷信息港店","[10000,10005]","塔斯汀超级汉堡","1","2","1","1","1",,"1","2023-02-20 12:09:25","2025-03-29 00:20:36","2025-03-29 00:20:36"
210381,6,"三津汤包长沙麓谷信息港店","[10000,10005]","三津汤包","1","2","1","1","1",,"1","2023-02-20 09:28:04","2025-03-29 00:20:36","2025-03-29 00:20:36"
210382,5,"湖南金拱门食品有限公司","[10000,10006]","麦当劳","1","2","3","1","2",,"1","2023-02-19 19:51:26","2025-03-29 00:20:36","2025-03-29 00:20:36"
210383,13.65,"订单付款","[10000,10004]","luckin coffee","1","2","1","1","2",,"1","2023-02-19 17:05:38","2025-03-29 00:20:36","2025-03-29 00:20:36"
210384,1.5,"收款方备注:二维码收款","[10000,10004]","修手机","1","2","1","1","2",,"1","2023-02-19 11:28:56","2025-03-29 00:20:36","2025-03-29 00:20:36"
210385,10,"临时停车缴费","[30000,30005]","ETCP停车","1","2","1","1","1",,"1","2023-02-18 16:17:14","2025-03-29 00:20:36","2025-03-29 00:20:36"
210386,34,"卖品","[10000,10004]","长沙芒果甄选影城","1","2","1","1","2",,"1","2023-02-18 14:03:00","2025-03-29 00:20:36","2025-03-29 00:20:36"
210387,77.6,"订单编号:23631592587","[70000,70003]","猫眼","1","2","1","1","2",,"1","2023-02-18 13:40:36","2025-03-29 00:20:36","2025-03-29 00:20:36"
210388,1666,,"[100000,100003]","刘长河,转账备注:微信转账","1","2","1","2","",,"1","2023-02-17 20:57:00","2025-03-29 00:20:36","2025-03-29 00:20:36"
210389,50,"4826EJF23021720524717919871034325","[20000,20006]","长沙市望城区水灵灵珑美容美发店","1","2","1","1","3",,"1","2023-02-17 20:52:51","2025-03-29 00:20:36","2025-03-29 00:20:36"
210390,5,"湖南谋信物业服务有限公司-消费","[30000,30005]","湖南谋信物业服务有限公司","1","2","1","1","1",,"1","2023-02-17 11:59:13","2025-03-29 00:20:36","2025-03-29 00:20:36"
210391,5,"湖南谋信物业服务有限公司-消费","[30000,30005]","湖南谋信物业服务有限公司","1","2","1","1","1",,"1","2023-02-16 11:57:04","2025-03-29 00:20:36","2025-03-29 00:20:36"
210392,5,"湖南谋信物业服务有限公司-消费","[30000,30005]","湖南谋信物业服务有限公司","1","2","1","1","1",,"1","2023-02-15 11:51:12","2025-03-29 00:20:36","2025-03-29 00:20:36"
210393,12,"中南大学湘雅三医院","[80000,80002]","中南大学湘雅三医院","1","2","1","1","2",,"1","2023-02-15 04:42:50","2025-03-29 00:20:36","2025-03-29 00:20:36"
210394,30,"湘A1207M-湘雅三医院","[30000,30005]","速停车","1","2","1","1","1",,"1","2023-02-14 16:00:40","2025-03-29 00:20:36","2025-03-29 00:20:36"
210395,195.09,"文素能急诊缴费","[80000,80002]","中南大学湘雅三医院","1","2","1","1","2",,"1","2023-02-14 09:02:40","2025-03-29 00:20:36","2025-03-29 00:20:36"
210396,321.05,"92号车用汽油(ⅥB)","[30000,30006]","中国石化销售股份有限公司湖南长沙石油分公司","1","2","1","1","1",,"1","2023-02-13 20:22:34","2025-03-29 00:20:36","2025-03-29 00:20:36"
210397,11,"吃饭就来","[10000,10005]","吃饭就来","1","2","1","1","1",,"1","2023-02-13 18:09:30","2025-03-29 00:20:36","2025-03-29 00:20:36"
210398,17,"久久折套餐付款","[10000,10005]","膳当家长沙信息港店","1","2","1","1","1",,"1","2023-02-13 12:08:29","2025-03-29 00:20:36","2025-03-29 00:20:36"
210399,5.5,"三津汤包长沙麓谷信息港店","[10000,10005]","三津汤包","1","2","1","1","1",,"1","2023-02-13 09:42:32","2025-03-29 00:20:36","2025-03-29 00:20:36"
210400,24,"小程序-消费","[10000,10006]","双燕楼坡子街店","1","2","3","1","2",,"1","2023-02-12 13:54:25","2025-03-29 00:20:36","2025-03-29 00:20:36"
210401,10,"邵福记梅菜扣肉饼坡子街店","[10000,10006]","邵福记坡子街店","1","2","3","1","2",,"1","2023-02-12 13:48:30","2025-03-29 00:20:36","2025-03-29 00:20:36"
210402,10,"邵福记梅菜扣肉饼坡子街店","[10000,10006]","邵福记坡子街店","1","2","3","1","2",,"1","2023-02-12 13:24:10","2025-03-29 00:20:36","2025-03-29 00:20:36"
210403,22,"651786167611853773463","[10000,10004]","山姆会员商店SamsCLUB","1","2","1","1","2",,"1","2023-02-11 20:29:06","2025-03-29 00:20:36","2025-03-29 00:20:36"
210404,18,"东北人饺子馆加州阳光西组团店","[10000,10005]","东北人饺子馆加州阳光西组团店","1","2","1","1","1",,"1","2023-02-10 17:57:39","2025-03-29 00:20:36","2025-03-29 00:20:36"
210405,17,"久久折套餐付款","[10000,10005]","膳当家长沙信息港店","1","2","1","1","1",,"1","2023-02-10 12:07:28","2025-03-29 00:20:36","2025-03-29 00:20:36"
210406,3.5,"三津汤包长沙麓谷信息港店","[10000,10005]","三津汤包","1","2","1","1","1",,"1","2023-02-10 09:45:58","2025-03-29 00:20:36","2025-03-29 00:20:36"
210407,12,"久久折套餐付款","[10000,10005]","东江湖杀猪粉长沙麓谷店","1","2","1","1","1",,"1","2023-02-09 12:12:17","2025-03-29 00:20:36","2025-03-29 00:20:36"
210408,3.99,"智慧零售","[10000,10004]","深圳市丰宜科技有限公司","1","2","1","1","2",,"1","2023-02-08 14:23:59","2025-03-29 00:20:36","2025-03-29 00:20:36"
210409,20,"久久折套餐付款","[10000,10005]","金牌隆江猪脚饭长沙麓谷店","1","2","1","1","1",,"1","2023-02-08 12:08:26","2025-03-29 00:20:36","2025-03-29 00:20:36"
210410,11,"吃饭就来","[10000,10005]","吃饭就来","1","2","1","1","1",,"1","2023-02-07 18:07:33","2025-03-29 00:20:36","2025-03-29 00:20:36"
210411,2.87,"智慧零售","[10000,10004]","深圳市丰宜科技有限公司","1","2","1","1","2",,"1","2023-02-07 16:40:10","2025-03-29 00:20:36","2025-03-29 00:20:36"
210412,12,"久久折套餐付款","[10000,10005]","东江湖杀猪粉长沙麓谷店","1","2","1","1","1",,"1","2023-02-07 12:07:27","2025-03-29 00:20:36","2025-03-29 00:20:36"
210413,15,"湖南谋信物业服务有限公司-消费","[30000,30005]","湖南谋信物业服务有限公司","1","2","1","1","1",,"1","2023-02-06 19:44:51","2025-03-29 00:20:36","2025-03-29 00:20:36"
210414,1,"广东烧腊","[10000,10005]","广东烧腊","1","2","1","1","1",,"1","2023-02-06 18:14:02","2025-03-29 00:20:36","2025-03-29 00:20:36"
210415,17,"久久折套餐付款","[10000,10005]","膳当家长沙信息港店","1","2","1","1","1",,"1","2023-02-06 12:08:04","2025-03-29 00:20:36","2025-03-29 00:20:36"
210416,31.8,"651786167551582581994","[10000,10004]","山姆会员商店SamsCLUB","1","2","3","1","2",,"3","2023-02-04 21:03:54","2025-03-29 00:20:36","2025-03-29 00:20:36"
210417,15,"湖南谋信物业服务有限公司-消费","[30000,30005]","湖南谋信物业服务有限公司","1","2","1","1","1",,"1","2023-02-03 19:39:30","2025-03-29 00:20:36","2025-03-29 00:20:36"
210418,29,"收款方备注:二维码收款","[10000,10005]","大嘴巴重庆小面","1","2","1","1","1",,"1","2023-02-03 17:38:18","2025-03-29 00:20:36","2025-03-29 00:20:36"
210419,12,"久久折套餐付款","[10000,10005]","东江湖杀猪粉长沙麓谷店","1","2","1","1","1",,"1","2023-02-03 12:04:53","2025-03-29 00:20:36","2025-03-29 00:20:36"
210420,1,"吃饭就来","[10000,10005]","吃饭就来","1","2","1","1","1",,"1","2023-02-02 18:07:40","2025-03-29 00:20:36","2025-03-29 00:20:36"
210421,39.8,"闯货-CK代工厂 男女款短袜、中筒袜A","[50000,50001]","闯货","1","2","1","1","2",,"1","2023-02-02 12:39:09","2025-03-29 00:20:36","2025-03-29 00:20:36"
210422,40,,"[100000,100003]","闯货,闯货","1","2","1","2","",,"1","2023-02-02 12:37:56","2025-03-29 00:20:36","2025-03-29 00:20:36"
210423,40,"闯货-CK代工厂 男女款短袜、中筒袜A","[50000,50001]","闯货","1","2","1","1","2",,"1","2023-02-02 12:36:52","2025-03-29 00:20:36","2025-03-29 00:20:36"
210424,17,"久久折套餐付款","[10000,10005]","膳当家长沙信息港店","1","2","1","1","1",,"1","2023-02-02 12:07:52","2025-03-29 00:20:36","2025-03-29 00:20:36"
210425,13,"支付码:313127 5114-茶百道长沙麓谷信息港店(7195133171644636988)","[10000,10004]","茶百道","1","2","1","1","2",,"1","2023-02-01 18:31:28","2025-03-29 00:20:36","2025-03-29 00:20:36"
210426,17,"久久折套餐付款","[10000,10005]","膳当家长沙信息港店","1","2","1","1","1",,"1","2023-02-01 18:13:45","2025-03-29 00:20:36","2025-03-29 00:20:36"
210427,18,"收款方备注:二维码收款","[10000,10005]","大嘴巴重庆小面","1","2","1","1","1",,"1","2023-02-01 12:16:55","2025-03-29 00:20:36","2025-03-29 00:20:36"
210428,12,"收款方备注:二维码收款","[10000,10005]","大嘴巴重庆小面","1","2","1","1","1",,"1","2023-02-01 12:07:34","2025-03-29 00:20:36","2025-03-29 00:20:36"
210429,12.6,"饿了么","[10000,10002]","茶百道(麦德龙钰龙店)外卖订单","2","1","3","1","1",,"1","2023-02-28 19:02:49","2025-03-29 00:20:36","2025-03-29 00:20:36"
210430,9,"天之蓝烟酒超市","[10000,10002]","天之蓝烟酒超市","2","1","3","1","1",,"1","2023-02-28 16:54:10","2025-03-29 00:20:36","2025-03-29 00:20:36"
210431,70,"纽维**店","[50000,50002]","3c认证儿童头盔男孩夏季女孩电动车电瓶车四季通用摩托冬季安全盔","2","1","4","1","3",,"1","2023-02-28 16:06:04","2025-03-29 00:20:36","2025-03-29 00:20:36"
210432,24.53,,"[100000,100003]","国泰基金管理有限公司,余额宝-2023.02.27-收益发放","2","1","2","","",,"1","2023-02-28 03:29:31","2025-03-29 00:20:36","2025-03-29 00:20:36"
210433,28.49,"饿了么","[10000,10004]","缘禾米日料拉面简餐(岳麓店)外卖订单","2","1","2","1","2",,"1","2023-02-27 18:02:43","2025-03-29 00:20:36","2025-03-29 00:20:36"
210434,13.4,"饿了么","[10000,10004]","萝大发泡菜小吃店(六沟垅店)外卖订单","2","1","2","1","2",,"1","2023-02-27 16:23:55","2025-03-29 00:20:36","2025-03-29 00:20:36"
210435,26000,,"[100000,100003]","余额宝,余额宝-单次转入","2","1","2","","",,"1","2023-02-27 14:05:49","2025-03-29 00:20:36","2025-03-29 00:20:36"
210436,24.06,,"[100000,100003]","国泰基金管理有限公司,余额宝-2023.02.26-收益发放","2","1","2","","",,"1","2023-02-27 03:07:49","2025-03-29 00:20:36","2025-03-29 00:20:36"
210437,4.5,"Jackfrank","[10000,10001]","亲情卡","2","1","3","1","1",,"1","2023-02-26 10:36:22","2025-03-29 00:20:36","2025-03-29 00:20:36"
210438,6.6,"Jackfrank","[10000,10001]","亲情卡","2","1","3","1","1",,"1","2023-02-26 10:35:16","2025-03-29 00:20:36","2025-03-29 00:20:36"
210439,8.6,"Jackfrank","[10000,10001]","亲情卡","2","1","3","1","1",,"1","2023-02-26 10:34:18","2025-03-29 00:20:36","2025-03-29 00:20:36"
210440,36,"Jackfrank","[10000,10001]","亲情卡","2","1","3","1","1",,"1","2023-02-26 10:32:55","2025-03-29 00:20:36","2025-03-29 00:20:36"
210441,48,"Jackfrank","[10000,10001]","亲情卡","2","1","3","1","1",,"1","2023-02-26 10:27:59","2025-03-29 00:20:36","2025-03-29 00:20:36"
210442,13,"Jackfrank","[10000,10001]","亲情卡","2","1","3","1","1",,"1","2023-02-26 10:25:36","2025-03-29 00:20:36","2025-03-29 00:20:36"
210443,24.06,,"[100000,100003]","国泰基金管理有限公司,余额宝-2023.02.25-收益发放","2","1","2","","",,"1","2023-02-26 03:48:43","2025-03-29 00:20:36","2025-03-29 00:20:36"
210444,2896.9,"长沙宜家家居有限公司","[50000,50008]","长沙宜家家居有限公司","2","1","3","1","3",,"1","2023-02-25 15:17:28","2025-03-29 00:20:36","2025-03-29 00:20:36"
210445,96.8,"长沙宜家家居有限公司","[50000,50008]","长沙宜家家居有限公司","2","1","3","1","3",,"1","2023-02-25 13:23:47","2025-03-29 00:20:36","2025-03-29 00:20:36"
210446,18,"Jackfrank","[10000,10001]","亲情卡","2","1","3","1","1",,"1","2023-02-25 10:41:17","2025-03-29 00:20:36","2025-03-29 00:20:36"
210447,14,"Jackfrank","[10000,10001]","亲情卡","2","1","3","1","1",,"1","2023-02-25 10:27:24","2025-03-29 00:20:36","2025-03-29 00:20:36"
210448,4.2,"Jackfrank","[10000,10001]","亲情卡","2","1","3","1","1",,"1","2023-02-25 10:25:20","2025-03-29 00:20:36","2025-03-29 00:20:36"
210449,3.5,"Jackfrank","[10000,10001]","亲情卡","2","1","3","1","1",,"1","2023-02-25 10:22:51","2025-03-29 00:20:36","2025-03-29 00:20:36"
210450,16.5,"Jackfrank","[10000,10001]","亲情卡","2","1","3","1","1",,"1","2023-02-25 10:20:58","2025-03-29 00:20:36","2025-03-29 00:20:36"
210451,23.68,,"[100000,100003]","国泰基金管理有限公司,余额宝-2023.02.24-收益发放","2","1","2","","",,"1","2023-02-25 03:16:33","2025-03-29 00:20:36","2025-03-29 00:20:36"
210452,234.7,"沃尔玛购物广场长沙观沙路店","[10000,10002]","超市商品","2","1","3","1","1",,"1","2023-02-24 20:31:35","2025-03-29 00:20:36","2025-03-29 00:20:36"
210453,8,"肯德基(八方)","[10000,10006]","KFC_PREAF10012204341213631324349","2","1","3","1","2",,"1","2023-02-24 19:55:02","2025-03-29 00:20:36","2025-03-29 00:20:36"
210454,29.36,"饿了么","[10000,10004]","椿の料理.日式简餐.拉面.咖喱(河西店)外卖订单","2","1","2","1","2",,"1","2023-02-24 13:20:19","2025-03-29 00:20:36","2025-03-29 00:20:36"
210455,15.81,"饿了么","[10000,10002]","安心菜场(佳佳乐生鲜超市店)","2","1","3","1","1",,"1","2023-02-24 09:14:26","2025-03-29 00:20:36","2025-03-29 00:20:36"
210456,23.59,,"[100000,100003]","国泰基金管理有限公司,余额宝-2023.02.23-收益发放","2","1","2","","",,"1","2023-02-24 03:32:12","2025-03-29 00:20:36","2025-03-29 00:20:36"
210457,25.78,"饿了么","[10000,10004]","三午日料.寿司.拉面.咖喱饭(观沙岭店)外卖订单","2","1","2","1","2",,"1","2023-02-23 14:15:06","2025-03-29 00:20:36","2025-03-29 00:20:36"
210458,24.21,,"[100000,100003]","国泰基金管理有限公司,余额宝-2023.02.22-收益发放","2","1","2","","",,"1","2023-02-23 03:22:16","2025-03-29 00:20:36","2025-03-29 00:20:36"
210459,38.5,"麦当劳(长沙桐梓坡路王府井餐厅)","[10000,10006]","湖南金拱门食品有限公司","2","1","3","1","2",,"1","2023-02-22 13:27:29","2025-03-29 00:20:36","2025-03-29 00:20:36"
210460,29.9,"长沙盒马","[10000,10006]","秘卤肉肠（鱼籽味、孜然味双拼）-华夏一九一三","2","1","3","1","2",,"1","2023-02-22 13:01:20","2025-03-29 00:20:36","2025-03-29 00:20:36"
210461,24.14,,"[100000,100003]","国泰基金管理有限公司,余额宝-2023.02.21-收益发放","2","1","2","","",,"1","2023-02-22 03:14:29","2025-03-29 00:20:36","2025-03-29 00:20:36"
210462,21,"饿了么","[10000,10004]","香酥牛肉饼.香酥炸鸡(绿地店)外卖订单","2","1","2","1","2",,"1","2023-02-21 14:17:08","2025-03-29 00:20:36","2025-03-29 00:20:36"
210463,24.18,,"[100000,100003]","国泰基金管理有限公司,余额宝-2023.02.20-收益发放","2","1","2","","",,"1","2023-02-21 03:20:32","2025-03-29 00:20:36","2025-03-29 00:20:36"
210464,18,"中国兰州牛肉拉面","[10000,10005]","收钱码收款","2","1","2","1","1",,"1","2023-02-20 17:50:27","2025-03-29 00:20:36","2025-03-29 00:20:36"
