id,amount,payee,category,description,account_type,payment_type,consumer,flow_type,tag,abc_type,cost_type,trans_time,creation_time,modification_time
39265,13,,"[10000,10007]","书亦烧仙草麓谷信息港店,支付码:310958 1154长沙麓谷信息港店(7156905861279916354)","1","1","","1","",,"3","2022-10-21 10:09:58","2025-03-24 02:08:35","2025-03-24 02:15:05"
39266,17,,"[10000,10005]","膳当家长沙麓谷店,膳当家长沙麓谷店","1","1","1","1","1",,"1","2022-10-21 09:51:35","2025-03-24 02:08:35","2025-03-24 02:08:35"
39267,15,,"[10000,10004]","倾城螺小仙·螺蛳粉（新长海店）,美团收银909700180345670653","1","1","1","1","2",,"3","2022-10-21 04:09:42","2025-03-24 02:08:35","2025-03-24 02:08:35"
39268,27,,"[10000,10001]","长沙市岳麓区叶慧琴菜店,长沙市岳麓区叶慧琴菜店","1","1","3","1","1",,"1","2022-10-21 00:35:58","2025-03-24 02:08:35","2025-03-24 02:08:35"
39269,4,,"[10000,10002]","乐尔乐加州阳光店,乐尔乐特价批发超市长沙加州阳光店","1","1","3","1","1",,"1","2022-10-20 04:28:06","2025-03-24 02:08:35","2025-03-24 02:08:35"
39270,21,,"[10000,10005]","四季常兴长沙加州阳光店,四季常兴长沙加州阳光店","1","1","1","1","1",,"1","2022-10-20 04:11:21","2025-03-24 02:08:35","2025-03-24 02:08:35"
39271,4,,"[10000,10005]","佶福祥精作鲜包,收钱码收款","1","1","1","1","1",,"1","2022-10-20 01:23:53","2025-03-24 02:08:35","2025-03-24 02:08:35"
39272,4,,"[10000,10005]","佶福祥精作鲜包,收钱码收款","1","1","1","1","1",,"1","2022-10-19 01:20:12","2025-03-24 02:08:35","2025-03-24 02:08:35"
39273,2.7,,"[10000,10006]","大米先生(麓谷大道店),【买单】_麓谷大道店_124927_01120105_买单_无","1","1","3","1","2",,"3","2022-10-18 10:13:16","2025-03-24 02:08:35","2025-03-24 02:08:35"
39274,3,,"[10000,10007]","蜜雪冰城924508店,长沙市高新技术产业开发区喻东饮品店","1","1","","1","",,"3","2022-10-18 04:44:48","2025-03-24 02:08:35","2025-03-24 02:15:05"
39275,17,,"[10000,10005]","膳当家黄焖鸡米饭,膳当家黄焖鸡米饭","1","1","1","1","1",,"1","2022-10-18 04:08:09","2025-03-24 02:08:35","2025-03-24 02:08:35"
39276,5,,"[10000,10005]","吃饭就来,吃饭就来","1","1","1","1","1",,"1","2022-10-17 10:08:34","2025-03-24 02:08:35","2025-03-24 02:08:35"
39277,10,,"[10000,10004]","长沙市高新技术产业开发区程成小吃店,长沙市高新技术产业开发区程成小吃店","1","1","1","1","2",,"3","2022-10-17 04:31:23","2025-03-24 02:08:35","2025-03-24 02:08:35"
39278,18,,"[10000,10005]","奶咖,收钱码收款","1","1","1","1","1",,"1","2022-10-17 04:11:03","2025-03-24 02:08:35","2025-03-24 02:08:35"
39279,4,,"[10000,10005]","佶福祥精作鲜包,收钱码收款","1","1","1","1","1",,"1","2022-10-17 01:23:40","2025-03-24 02:08:35","2025-03-24 02:08:35"
39280,7.8,,"[10000,10003]","水果店,收钱码收款","1","1","3","1","1",,"1","2022-10-17 00:24:37","2025-03-24 02:08:35","2025-03-24 02:08:35"
39281,274.4,,"[10000,10004]","天**,【龚俊同款】徐福记糕点鸡蛋味沙琪玛160g*2袋早餐宅家零食小吃 等多件","1","1","1","1","2",,"3","2022-10-16 13:14:31","2025-03-24 02:08:35","2025-03-24 02:08:35"
39282,29.5,,"[10000,10001]","18**i,湖南超香特辣小米辣椒王黄干辣椒魔鬼巨辣野山椒500g包邮产地直销","1","1","3","1","1",,"1","2022-10-15 09:50:45","2025-03-24 02:08:35","2025-03-24 02:08:35"
39283,10,,"[50000,50003]","上海四游网络科技有限公司,09游戏平台","1","1","1","1","2",,"1","2022-10-14 13:10:44","2025-03-24 02:08:35","2025-03-24 02:08:35"
39284,298.45,,"[30000,30005]","中国石化销售股份有限公司湖南石油高速分公司,加油付款_高速金星加油站","1","1","3","1","1",,"1","2022-10-14 10:52:10","2025-03-24 02:08:35","2025-03-24 02:08:35"
39285,17,,"[10000,10005]","膳当家黄焖鸡米饭,膳当家黄焖鸡米饭","1","1","1","1","1",,"1","2022-10-14 09:43:35","2025-03-24 02:08:35","2025-03-24 02:08:35"
39286,6,,"[10000,10007]","蜜雪冰城924508店,长沙市高新技术产业开发区喻东饮品店","1","1","","1","",,"3","2022-10-14 04:40:11","2025-03-24 02:08:35","2025-03-24 02:15:05"
39287,4,,"[10000,10005]","佶福祥精作鲜包,收钱码收款","1","1","1","1","1",,"1","2022-10-14 01:15:59","2025-03-24 02:08:35","2025-03-24 02:08:35"
39288,11,,"[10000,10004]","1点点(麓谷园区店),10090040","1","1","1","1","2",,"3","2022-10-13 10:30:52","2025-03-24 02:08:35","2025-03-24 02:08:35"
39289,15,,"[10000,10005]","莫先生岳麓区谷园路店,莫先生长沙加州阳光店-扫码付-YY16084-1-221013-0138","1","1","1","1","1",,"1","2022-10-13 10:08:28","2025-03-24 02:08:35","2025-03-24 02:08:35"
39290,3.2,,"[10000,10006]","大米先生(麓谷大道店),【买单】_麓谷大道店_124927_01120105_买单_无","1","1","3","1","2",,"3","2022-10-12 10:08:31","2025-03-24 02:08:35","2025-03-24 02:08:35"
39291,3,,"[10000,10007]","蜜雪冰城924508店,长沙市高新技术产业开发区喻东饮品店","1","1","","1","",,"3","2022-10-12 04:39:08","2025-03-24 02:08:35","2025-03-24 02:15:05"
39292,17,,"[10000,10005]","膳当家黄焖鸡米饭,膳当家黄焖鸡米饭","1","1","1","1","1",,"1","2022-10-12 04:10:33","2025-03-24 02:08:35","2025-03-24 02:08:35"
39293,13,,"[10000,10001]","长沙市岳麓区叶慧琴菜店,长沙市岳麓区叶慧琴菜店","1","1","3","1","1",,"1","2022-10-12 00:26:29","2025-03-24 02:08:35","2025-03-24 02:08:35"
39294,8,,"[10000,10003]","花姑娘,收钱码收款","1","1","3","1","1",,"1","2022-10-12 00:09:20","2025-03-24 02:08:35","2025-03-24 02:08:35"
39295,11,,"[10000,10003]","水果店,收钱码收款","1","1","3","1","1",,"1","2022-10-12 00:06:51","2025-03-24 02:08:35","2025-03-24 02:08:35"
39296,10,,"[10000,10004]","饿了么,饿了么超级吃货卡","1","1","1","1","2",,"3","2022-10-11 23:16:38","2025-03-24 02:08:35","2025-03-24 02:08:35"
39297,10,,"[10000,10005]","莫先生岳麓区谷园路店,莫先生长沙加州阳光店-扫码付-YY16084-1-221011-0148","1","1","1","1","1",,"1","2022-10-11 10:08:56","2025-03-24 02:08:35","2025-03-24 02:08:35"
39298,21,,"[10000,10005]","四季常兴长沙加州阳光店,四季常兴长沙加州阳光店","1","1","1","1","1",,"1","2022-10-11 04:12:26","2025-03-24 02:08:35","2025-03-24 02:08:35"
39299,4,,"[10000,10005]","佶福祥精作鲜包,收钱码收款","1","1","1","1","1",,"1","2022-10-11 01:16:00","2025-03-24 02:08:35","2025-03-24 02:08:35"
39300,18,,"[10000,10005]","加州阳光东北人饺子馆,加州阳光东北人饺子馆","1","1","1","1","1",,"1","2022-10-10 10:13:39","2025-03-24 02:08:35","2025-03-24 02:08:35"
39301,9.6,,"[50000,50003]","域豹**店,Pro DC 2022 PDF转word软件win10mac转换激活序列号编辑器M1安装包文档reader阅读修改水","1","1","1","1","2",,"1","2022-10-10 09:20:43","2025-03-24 02:08:35","2025-03-24 02:08:35"
39302,4,,"[10000,10005]","佶福祥精作鲜包,收钱码收款","1","1","1","1","1",,"1","2022-10-10 01:15:13","2025-03-24 02:08:35","2025-03-24 02:08:35"
39303,5.5,,"[10000,10006]","大米先生(麓谷大道店),【买单】_麓谷大道店_124927_01120105_买单_无","1","1","3","1","2",,"3","2022-10-09 10:10:13","2025-03-24 02:08:35","2025-03-24 02:08:35"
39304,6,,"[10000,10007]","蜜雪冰城924508店,长沙市高新技术产业开发区喻东饮品店","1","1","","1","",,"3","2022-10-09 04:39:05","2025-03-24 02:08:35","2025-03-24 02:15:05"
39305,22,,"[10000,10005]","膳当家黄焖鸡米饭,膳当家黄焖鸡米饭","1","1","1","1","1",,"1","2022-10-09 04:09:50","2025-03-24 02:08:35","2025-03-24 02:08:35"
39306,7.3,,"[10000,10006]","大米先生(麓谷大道店),【买单】_麓谷大道店_124927_01120105_买单_无","1","1","3","1","2",,"3","2022-10-08 10:11:25","2025-03-24 02:08:35","2025-03-24 02:08:35"
39307,17,,"[10000,10004]","倾城螺小仙·螺蛳粉（新长海店）,美团收银909700180204043033","1","1","1","1","2",,"3","2022-10-08 04:12:27","2025-03-24 02:08:35","2025-03-24 02:08:35"
39308,249,,"[50000,50004]","苏泊**店,【国庆价】苏泊尔暖菜板热菜板饭菜保温板多功能家用加热桌垫餐桌面恒温神器","1","1","3","1","3",,"1","2022-10-06 04:55:51","2025-03-24 02:08:35","2025-03-24 02:08:35"
39309,4,,"[10000,10001]","李姐生鲜滨江店,李姐生鲜滨江店","1","1","3","1","1",,"1","2022-10-06 01:27:38","2025-03-24 02:08:35","2025-03-24 02:08:35"
39310,28,,"[10000,10007]","奈雪的茶(梅溪湖步步高店),长沙梅溪湖店","1","1","","1","",,"3","2022-10-03 12:51:59","2025-03-24 02:08:35","2025-03-24 02:15:05"
39311,6,,"[10000,10001]","长沙市岳麓区叶慧琴菜店,长沙市岳麓区叶慧琴菜店","1","1","3","1","1",,"1","2022-10-03 01:32:28","2025-03-24 02:08:35","2025-03-24 02:08:35"
39312,3,,"[10000,10004]","汇米巴,060284","1","1","1","1","2",,"3","2022-10-02 12:41:08","2025-03-24 02:08:35","2025-03-24 02:08:35"
39313,3,,"[10000,10004]","汇米巴,060284","1","1","1","1","2",,"3","2022-10-02 12:38:19","2025-03-24 02:08:35","2025-03-24 02:08:35"
39314,10,,"[50000,50003]","002187华中湖南新天地TGP店,002187华中湖南新天地TGP店","1","1","1","1","2",,"1","2022-10-02 11:49:59","2025-03-24 02:08:35","2025-03-24 02:08:35"
39315,34,,"[10000,10007]","饿了么,茶颜悦色(西城龙庭镖局店)外卖订单","1","1","","1","",,"3","2022-10-02 05:37:45","2025-03-24 02:08:35","2025-03-24 02:15:05"
39316,99,,"[10000,10004]","天**,大红乌苏新疆啤酒620ml*12瓶整箱装日期新鲜嘉士伯官方百城次日达","1","1","1","1","2",,"3","2022-10-01 12:51:57","2025-03-24 02:08:35","2025-03-24 02:08:35"
39317,14.35,"京东","[50000,50002]","琴朵洋甘菊护手霜防干裂秋冬滋润保湿小甘菊小雏菊手膜润手霜3支240g","1","1","3","1","3",,"1","2022-07-31 14:20:16","2025-03-24 02:08:35","2025-03-24 02:08:35"
39318,129,,"[10000,10004]","青岛啤酒官方旗舰店,【礼遇价】青岛啤酒经典11度330ml*24瓶箱啤","1","1","1","1","2",,"3","2022-07-31 13:11:03","2025-03-24 02:08:35","2025-03-24 02:08:35"
39319,18,,"[10000,10005]","王姐粉面店,收钱码收款","1","1","1","1","1",,"1","2022-07-31 01:41:17","2025-03-24 02:08:35","2025-03-24 02:08:35"
39320,1.7,,"[10000,10001]","蔬菜摊,收钱码收款","1","1","3","1","1",,"1","2022-07-31 00:58:54","2025-03-24 02:08:35","2025-03-24 02:08:35"
39321,14,,"[10000,10001]","蔬菜摊,收钱码收款","1","1","3","1","1",,"1","2022-07-31 00:52:39","2025-03-24 02:08:35","2025-03-24 02:08:35"
39322,33.8,,"[10000,10003]","花姑娘,收钱码收款","1","1","3","1","1",,"1","2022-07-31 00:45:15","2025-03-24 02:08:35","2025-03-24 02:08:35"
39323,15,,"[50000,50003]","tb4816004585,办公软件365/2021/2019/2016/2010mac安装永久激活word excel ppt","1","1","1","1","2",,"1","2022-07-30 12:33:33","2025-03-24 02:08:35","2025-03-24 02:08:35"
39324,1,,"[10000,10004]","汇米巴,商品","1","1","1","1","2",,"3","2022-07-30 04:07:45","2025-03-24 02:08:35","2025-03-24 02:08:35"
39325,6,,"[10000,10005]","长沙市天心区毛市佬包点,长沙市天心区钟志纲包点店","1","1","1","1","1",,"1","2022-07-30 01:08:00","2025-03-24 02:08:35","2025-03-24 02:08:35"
39326,13,,"[10000,10003]","花姑娘,收钱码收款","1","1","3","1","1",,"1","2022-07-30 00:13:17","2025-03-24 02:08:35","2025-03-24 02:08:35"
39327,4,,"[10000,10001]","纯香手工豆腐坊,收钱码收款","1","1","3","1","1",,"1","2022-07-30 00:11:09","2025-03-24 02:08:35","2025-03-24 02:08:35"
39328,3.2,,"[10000,10001]","锦尚生鲜  荣,收钱码收款","1","1","3","1","1",,"1","2022-07-30 00:08:53","2025-03-24 02:08:35","2025-03-24 02:08:35"
39329,7,,"[10000,10001]","蔬菜生鲜配送,收钱码收款","1","1","3","1","1",,"1","2022-07-30 00:07:37","2025-03-24 02:08:35","2025-03-24 02:08:35"
39330,5,,"[30000,30005]","湖南谋信物业服务有限公司,湖南谋信物业服务有限公司-消费","1","1","3","1","1",,"1","2022-07-29 03:40:39","2025-03-24 02:08:35","2025-03-24 02:08:35"
39331,4,,"[10000,10004]","汇米巴,商品","1","1","1","1","2",,"3","2022-07-28 09:44:52","2025-03-24 02:08:35","2025-03-24 02:08:35"
39332,3,,"[10000,10004]","汇米巴,商品","1","1","1","1","2",,"3","2022-07-28 07:59:38","2025-03-24 02:08:35","2025-03-24 02:08:35"
39333,1,,"[10000,10004]","汇米巴,商品","1","1","1","1","2",,"3","2022-07-28 06:47:28","2025-03-24 02:08:35","2025-03-24 02:08:35"
39334,5.5,,"[10000,10005]","长沙市天心区毛市佬包点,长沙市天心区钟志纲包点店","1","1","1","1","1",,"1","2022-07-28 00:42:33","2025-03-24 02:08:35","2025-03-24 02:08:35"
39335,4,,"[30000,30005]","湖南省高速公路联网收费管理有限公司,湖南坪塘站-湖南大托站高速通行费","1","1","3","1","1",,"1","2022-07-28 00:32:52","2025-03-24 02:08:35","2025-03-24 02:08:35"
39336,5.5,,"[10000,10005]","长沙市天心区毛市佬包点,长沙市天心区钟志纲包点店","1","1","1","1","1",,"1","2022-07-27 00:44:28","2025-03-24 02:08:35","2025-03-24 02:08:35"
39337,6,,"[10000,10004]","(AB)湖南长沙天心创谷产业园美宜佳,条码支付","1","1","1","1","2",,"3","2022-07-26 06:17:34","2025-03-24 02:08:35","2025-03-24 02:08:35"
39338,5.5,,"[10000,10005]","长沙市天心区毛市佬包点,长沙市天心区钟志纲包点店","1","1","1","1","1",,"1","2022-07-26 00:42:46","2025-03-24 02:08:35","2025-03-24 02:08:35"
39339,3,,"[10000,10004]","(AB)湖南长沙天心创谷产业园美宜佳,条码支付","1","1","1","1","2",,"3","2022-07-25 11:08:55","2025-03-24 02:08:35","2025-03-24 02:08:35"
39340,48,,"[20000,20006]","长沙九峰艾美设计有限公司,长沙九峰艾美设计有限公司","1","1","1","1","3",,"1","2022-07-25 10:54:27","2025-03-24 02:08:35","2025-03-24 02:08:35"
39341,19,,"[10000,10005]","王姐粉面店,收钱码收款","1","1","1","1","1",,"1","2022-07-24 01:44:52","2025-03-24 02:08:35","2025-03-24 02:08:35"
39342,40,,"[10000,10001]","长沙市岳麓区任氏海鲜,长沙市岳麓区任氏海鲜","1","1","3","1","1",,"1","2022-07-24 01:29:20","2025-03-24 02:08:35","2025-03-24 02:08:35"
39343,48,,"[10000,10003]","长沙市岳麓区果然鲜水果店,长沙市岳麓区果然鲜水果店","1","1","3","1","1",,"1","2022-07-24 01:25:48","2025-03-24 02:08:35","2025-03-24 02:08:35"
39344,4,,"[10000,10001]","纯香手工豆腐坊,收钱码收款","1","1","3","1","1",,"1","2022-07-24 01:20:35","2025-03-24 02:08:35","2025-03-24 02:08:35"
39345,11.04,,"[10000,10001]","蔬菜生鲜配送,收钱码收款","1","1","3","1","1",,"1","2022-07-24 01:17:39","2025-03-24 02:08:35","2025-03-24 02:08:35"
39346,7.5,,"[10000,10001]","胡鑫,收钱码收款","1","1","3","1","1",,"1","2022-07-24 01:10:28","2025-03-24 02:08:35","2025-03-24 02:08:35"
39347,15,,"[10000,10001]","蔬菜,收钱码收款","1","1","3","1","1",,"1","2022-07-24 01:06:47","2025-03-24 02:08:35","2025-03-24 02:08:35"
39348,13,,"[10000,10001]","蔬菜摊,收钱码收款","1","1","3","1","1",,"1","2022-07-24 01:05:09","2025-03-24 02:08:35","2025-03-24 02:08:35"
39349,23,,"[10000,10003]","花姑娘,收钱码收款","1","1","3","1","1",,"1","2022-07-24 00:56:41","2025-03-24 02:08:35","2025-03-24 02:08:35"
39350,110,,"[10000,10001]","长沙市岳麓区陈玉平肉铺,长沙市岳麓区陈玉平肉铺","1","1","3","1","1",,"1","2022-07-24 00:48:45","2025-03-24 02:08:35","2025-03-24 02:08:35"
39351,24.9,,"[10000,10004]","饿了么,良果芭(河西步步高广场店)外卖订单","1","1","1","1","2",,"3","2022-07-23 13:12:13","2025-03-24 02:08:35","2025-03-24 02:08:35"
39352,4.5,,"[10000,10004]","汇米巴,商品","1","1","1","1","2",,"3","2022-07-23 04:05:03","2025-03-24 02:08:35","2025-03-24 02:08:35"
39353,6,,"[10000,10005]","长沙市天心区毛市佬包点,长沙市天心区钟志纲包点店","1","1","1","1","1",,"1","2022-07-23 01:28:26","2025-03-24 02:08:35","2025-03-24 02:08:35"
39354,40.4,,"[10000,10004]","饿了么,汉堡王(长沙中交里程28035)外卖订单","1","1","1","1","2",,"3","2022-07-22 10:55:39","2025-03-24 02:08:35","2025-03-24 02:08:35"
39355,4.5,,"[10000,10004]","(AB)湖南长沙天心创谷产业园美宜佳,条码支付","1","1","1","1","2",,"3","2022-07-22 05:20:11","2025-03-24 02:08:35","2025-03-24 02:08:35"
39356,6,,"[10000,10001]","酥食味面食坊,收钱码收款","1","1","3","1","1",,"1","2022-07-22 01:02:01","2025-03-24 02:08:35","2025-03-24 02:08:35"
39357,20.7,,"[10000,10003]","花姑娘,收钱码收款","1","1","3","1","1",,"1","2022-07-22 00:57:56","2025-03-24 02:08:35","2025-03-24 02:08:35"
39358,12,,"[10000,10004]","汇米巴,商品","1","1","1","1","2",,"3","2022-07-21 09:47:28","2025-03-24 02:08:35","2025-03-24 02:08:35"
39359,4,,"[10000,10004]","汇米巴,商品","1","1","1","1","2",,"3","2022-07-21 07:33:06","2025-03-24 02:08:35","2025-03-24 02:08:35"
39360,12,,"[10000,10005]","津市牛肉粉（创谷产业园店）,收钱码收款","1","1","1","1","1",,"1","2022-07-21 00:12:59","2025-03-24 02:08:35","2025-03-24 02:08:35"
39361,160,,"[20000,20008]","上海芃歆文化传播有限公司,55e28d61aa6b523ba022f3484ea8185d","1","1","3","1","3",,"2","2022-07-20 12:23:48","2025-03-24 02:08:35","2025-03-24 02:08:35"
39362,3,,"[10000,10004]","汇米巴,商品","1","1","1","1","2",,"3","2022-07-20 07:19:47","2025-03-24 02:08:35","2025-03-24 02:08:35"
39363,5.5,,"[10000,10005]","长沙市天心区毛市佬包点,长沙市天心区钟志纲包点店","1","1","1","1","1",,"1","2022-07-20 00:21:27","2025-03-24 02:08:35","2025-03-24 02:08:35"
39364,11,,"[10000,10004]","汇米巴,商品","1","1","1","1","2",,"3","2022-07-19 07:20:52","2025-03-24 02:08:35","2025-03-24 02:08:35"
39365,5.5,,"[10000,10005]","长沙市天心区毛市佬包点,长沙市天心区钟志纲包点店","1","1","1","1","1",,"1","2022-07-19 00:12:24","2025-03-24 02:08:35","2025-03-24 02:08:35"
39366,4,,"[30000,30005]","湖南省高速公路联网收费管理有限公司,湖南坪塘站-湖南大托站高速通行费","1","1","3","1","1",,"1","2022-07-19 00:05:20","2025-03-24 02:08:35","2025-03-24 02:08:35"
39367,3,,"[10000,10004]","(AB)湖南长沙天心创谷产业园美宜佳,条码支付","1","1","1","1","2",,"3","2022-07-18 06:53:00","2025-03-24 02:08:35","2025-03-24 02:08:35"
39368,5.5,,"[10000,10005]","长沙市天心区毛市佬包点,长沙市天心区钟治纲包点店","1","1","1","1","1",,"1","2022-07-18 00:24:41","2025-03-24 02:08:35","2025-03-24 02:08:35"
39369,4,,"[30000,30005]","湖南省高速公路联网收费管理有限公司,湖南坪塘站-湖南大托站高速通行费","1","1","3","1","1",,"1","2022-07-18 00:15:20","2025-03-24 02:08:35","2025-03-24 02:08:35"
39370,18,,"[10000,10005]","王姐粉面店,收钱码收款","1","1","1","1","1",,"1","2022-07-17 01:43:56","2025-03-24 02:08:35","2025-03-24 02:08:35"
39371,10,,"[10000,10001]","蔬菜摊,收钱码收款","1","1","3","1","1",,"1","2022-07-17 01:22:42","2025-03-24 02:08:35","2025-03-24 02:08:35"
39372,10,,"[10000,10001]","蔬菜,收钱码收款","1","1","3","1","1",,"1","2022-07-17 01:21:10","2025-03-24 02:08:35","2025-03-24 02:08:35"
39373,30,,"[10000,10001]","黄利华,收钱码收款","1","1","3","1","1",,"1","2022-07-17 01:14:19","2025-03-24 02:08:35","2025-03-24 02:08:35"
39374,21.7,,"[10000,10003]","花姑娘,收钱码收款","1","1","3","1","1",,"1","2022-07-17 01:05:16","2025-03-24 02:08:35","2025-03-24 02:08:35"
39375,38.8,,"[10000,10003]","长沙市岳麓区果然鲜水果店,长沙市岳麓区果然鲜水果店","1","1","3","1","1",,"1","2022-07-17 01:01:09","2025-03-24 02:08:35","2025-03-24 02:08:35"
39376,134.3,,"[10000,10002]","天猫超市,ASAHI/朝日啤酒整箱超爽系列生啤生啤酒小瓶装330mlx24瓶整箱装","1","1","3","1","1",,"1","2022-07-16 14:00:00","2025-03-24 02:08:35","2025-03-24 02:08:35"
39377,10,,"[90000,90004]","海底世界（湖南）有限公司3,海底世界（湖南）有限公司3","1","1","4","1","2",,"2","2022-07-16 07:00:58","2025-03-24 02:08:35","2025-03-24 02:08:35"
39378,19,,"[10000,10005]","王姐粉面店,收钱码收款","1","1","1","1","1",,"1","2022-07-16 00:45:08","2025-03-24 02:08:35","2025-03-24 02:08:35"
39379,4,,"[10000,10001]","纯香手工豆腐坊,收钱码收款","1","1","3","1","1",,"1","2022-07-16 00:32:45","2025-03-24 02:08:35","2025-03-24 02:08:35"
39380,8.64,,"[10000,10001]","蔬菜生鲜配送,收钱码收款","1","1","3","1","1",,"1","2022-07-16 00:30:16","2025-03-24 02:08:35","2025-03-24 02:08:35"
39381,3.4,,"[10000,10001]","蔬菜摊,收钱码收款","1","1","3","1","1",,"1","2022-07-16 00:27:58","2025-03-24 02:08:35","2025-03-24 02:08:35"
39382,6.3,,"[10000,10003]","花姑娘,收钱码收款","1","1","3","1","1",,"1","2022-07-16 00:18:33","2025-03-24 02:08:35","2025-03-24 02:08:35"
39383,30,,"[10000,10003]","花姑娘,收钱码收款","1","1","3","1","1",,"1","2022-07-16 00:17:55","2025-03-24 02:08:35","2025-03-24 02:08:35"
39384,65,,"[10000,10001]","鲜肉店,收钱码收款","1","1","3","1","1",,"1","2022-07-16 00:15:05","2025-03-24 02:08:35","2025-03-24 02:08:35"
39385,3,,"[10000,10004]","汇米巴,商品","1","1","1","1","2",,"3","2022-07-15 07:31:49","2025-03-24 02:08:35","2025-03-24 02:08:35"
39386,4,,"[10000,10004]","汇米巴,商品","1","1","1","1","2",,"3","2022-07-15 07:25:24","2025-03-24 02:08:35","2025-03-24 02:08:35"
39387,10,,"[90000,90003]","s***叔,行行查代下    发现报告代下","1","1","1","1","2",,"2","2022-07-15 02:56:18","2025-03-24 02:08:35","2025-03-24 02:08:35"
39388,3.98,,"[50000,50003]","tb730804839,企查查vip一天会员当天体验，可查询企业导出下载","1","1","1","1","2",,"1","2022-07-15 00:16:42","2025-03-24 02:08:35","2025-03-24 02:08:35"
39389,5.5,,"[10000,10005]","毛市佬创谷店,毛市佬创谷店","1","1","1","1","1",,"1","2022-07-15 00:06:39","2025-03-24 02:08:35","2025-03-24 02:08:35"
39390,4,,"[30000,30005]","湖南省高速公路联网收费管理有限公司,湖南坪塘站-湖南大托站高速通行费","1","1","3","1","1",,"1","2022-07-14 23:59:59","2025-03-24 02:08:35","2025-03-24 02:08:35"
39391,1,,"[10000,10004]","汇米巴,商品","1","1","1","1","2",,"3","2022-07-14 09:43:05","2025-03-24 02:08:35","2025-03-24 02:08:35"
39392,3,,"[10000,10004]","汇米巴,商品","1","1","1","1","2",,"3","2022-07-14 08:32:38","2025-03-24 02:08:35","2025-03-24 02:08:35"
39393,3,,"[10000,10004]","汇米巴,商品","1","1","1","1","2",,"3","2022-07-14 07:48:39","2025-03-24 02:08:35","2025-03-24 02:08:35"
39394,14.8,,"[50000,50003]","动麦正品代理,Sandisk闪迪16G U盘CZ33迷你酷豆投标优盘 32gUSB2.0小巧时尚车载","1","1","1","1","2",,"1","2022-07-14 01:06:45","2025-03-24 02:08:35","2025-03-24 02:08:35"
39395,5.5,,"[10000,10005]","毛市佬创谷店,毛市佬创谷店","1","1","1","1","1",,"1","2022-07-14 00:20:29","2025-03-24 02:08:35","2025-03-24 02:08:35"
39396,4,,"[30000,30005]","湖南省高速公路联网收费管理有限公司,湖南坪塘站-湖南大托站高速通行费","1","1","3","1","1",,"1","2022-07-14 00:13:17","2025-03-24 02:08:35","2025-03-24 02:08:35"
39397,3,,"[10000,10004]","(AB)湖南长沙天心创谷产业园美宜佳,条码支付","1","1","1","1","2",,"3","2022-07-13 04:16:15","2025-03-24 02:08:35","2025-03-24 02:08:35"
39398,5.5,,"[10000,10005]","毛市佬创谷店,毛市佬创谷店","1","1","1","1","1",,"1","2022-07-13 00:13:02","2025-03-24 02:08:35","2025-03-24 02:08:35"
39399,4,,"[30000,30005]","湖南省高速公路联网收费管理有限公司,湖南坪塘站-湖南大托站高速通行费","1","1","3","1","1",,"1","2022-07-13 00:05:02","2025-03-24 02:08:35","2025-03-24 02:08:35"
39400,3.5,,"[10000,10004]","八方搜农坊,收钱码收款","1","1","1","1","2",,"3","2022-07-12 12:36:05","2025-03-24 02:08:35","2025-03-24 02:08:35"
39401,5,,"[10000,10004]","汇米巴,商品","1","1","1","1","2",,"3","2022-07-12 06:30:28","2025-03-24 02:08:35","2025-03-24 02:08:35"
39402,1,,"[10000,10004]","汇米巴,商品","1","1","1","1","2",,"3","2022-07-12 05:47:31","2025-03-24 02:08:35","2025-03-24 02:08:35"
39403,5.5,,"[10000,10005]","毛市佬创谷店,毛市佬创谷店","1","1","1","1","1",,"1","2022-07-12 00:25:26","2025-03-24 02:08:35","2025-03-24 02:08:35"
39404,4,,"[30000,30005]","湖南省高速公路联网收费管理有限公司,湖南坪塘站-湖南大托站高速通行费","1","1","3","1","1",,"1","2022-07-12 00:17:59","2025-03-24 02:08:35","2025-03-24 02:08:35"
39405,3,,"[10000,10004]","汇米巴,商品","1","1","1","1","2",,"3","2022-07-11 07:45:44","2025-03-24 02:08:35","2025-03-24 02:08:35"
39406,4,,"[10000,10004]","汇米巴,商品","1","1","1","1","2",,"3","2022-07-11 07:40:37","2025-03-24 02:08:35","2025-03-24 02:08:35"
39407,5.5,,"[10000,10005]","毛市佬创谷店,毛市佬创谷店","1","1","1","1","1",,"1","2022-07-11 00:33:27","2025-03-24 02:08:35","2025-03-24 02:08:35"
39408,4,,"[30000,30005]","湖南省高速公路联网收费管理有限公司,湖南坪塘站-湖南大托站高速通行费","1","1","3","1","1",,"1","2022-07-11 00:24:09","2025-03-24 02:08:35","2025-03-24 02:08:35"
39409,14.5,"京东","[50000,50002]","licheers 儿童牙刷1-3-6岁宝宝牙刷超细万毛软刷婴幼儿乳牙刷 两只装","1","1","3","1","3",,"1","2022-07-10 23:25:35","2025-03-24 02:08:35","2025-03-24 02:08:35"
39410,24,,"[10000,10003]","花姑娘,收钱码收款","1","1","3","1","1",,"1","2022-07-10 05:03:07","2025-03-24 02:08:35","2025-03-24 02:08:35"
39411,18,,"[10000,10005]","王姐粉面店,收钱码收款","1","1","1","1","1",,"1","2022-07-10 02:08:08","2025-03-24 02:08:35","2025-03-24 02:08:35"
