id,amount,payee,category,description,account_type,payment_type,consumer,flow_type,tag,abc_type,cost_type,trans_time,creation_time,modification_time
6879,9,,"[10000,10001]","Jackfrank;亲情卡;","2","1","3","1","1",,"1","2023-05-03 02:10:37","2025-03-04 02:29:20","2025-03-04 02:29:20"
6880,17,,"[10000,10001]","Jackfrank;亲情卡;","2","1","3","1","1",,"1","2023-05-03 02:01:18","2025-03-04 02:29:20","2025-03-04 02:29:20"
6881,2.7,,"[10000,10001]","Jackfrank;亲情卡;","2","1","3","1","1",,"1","2023-05-03 02:00:26","2025-03-04 02:29:20","2025-03-04 02:29:20"
6882,0.8,,"[10000,10001]","Jackfrank;亲情卡;","2","1","3","1","1",,"1","2023-05-03 01:58:20","2025-03-04 02:29:20","2025-03-04 02:29:20"
6883,3.9,,"[10000,10001]","Jackfrank;亲情卡;","2","1","3","1","1",,"1","2023-05-03 01:55:52","2025-03-04 02:29:20","2025-03-04 02:29:20"
6884,13.5,,"[10000,10001]","Jackfrank;亲情卡;","2","1","3","1","1",,"1","2023-05-03 01:55:10","2025-03-04 02:29:20","2025-03-04 02:29:20"
6885,4.7,,"[10000,10001]","Jackfrank;亲情卡;","2","1","3","1","1",,"1","2023-05-03 01:53:07","2025-03-04 02:29:20","2025-03-04 02:29:20"
6886,1,,"[10000,10001]","Jackfrank;亲情卡;","2","1","3","1","1",,"1","2023-05-03 01:51:56","2025-03-04 02:29:20","2025-03-04 02:29:20"
6887,10,,"[10000,10001]","Jackfrank;亲情卡;","2","1","3","1","1",,"1","2023-05-03 01:51:16","2025-03-04 02:29:20","2025-03-04 02:29:20"
6888,3.2,,"[10000,10001]","Jackfrank;亲情卡;","2","1","3","1","1",,"1","2023-05-03 01:47:38","2025-03-04 02:29:20","2025-03-04 02:29:20"
6889,17,,"[10000,10001]","Jackfrank;亲情卡;","2","1","3","1","1",,"1","2023-05-03 01:45:01","2025-03-04 02:29:20","2025-03-04 02:29:20"
6890,15.4,,"[10000,10001]","Jackfrank;亲情卡;","2","1","3","1","1",,"1","2023-05-03 01:34:14","2025-03-04 02:29:20","2025-03-04 02:29:20"
6891,18,,"[10000,10001]","Jackfrank;亲情卡;","2","1","3","1","1",,"1","2023-05-02 02:16:38","2025-03-04 02:29:20","2025-03-04 02:29:20"
6892,4,,"[10000,10001]","Jackfrank;亲情卡;","2","1","3","1","1",,"1","2023-05-02 02:04:51","2025-03-04 02:29:20","2025-03-04 02:29:20"
6893,103,,"[10000,10001]","Jackfrank;亲情卡;","2","1","3","1","1",,"1","2023-05-02 02:02:35","2025-03-04 02:29:20","2025-03-04 02:29:20"
6894,12,,"[10000,10001]","Jackfrank;亲情卡;","2","1","3","1","1",,"1","2023-05-02 01:57:53","2025-03-04 02:29:20","2025-03-04 02:29:20"
6895,32.5,,"[10000,10001]","Jackfrank;亲情卡;","2","1","3","1","1",,"1","2023-05-02 01:52:16","2025-03-04 02:29:20","2025-03-04 02:29:20"
6896,4.5,,"[10000,10001]","Jackfrank;亲情卡;","2","1","3","1","1",,"1","2023-05-02 01:49:20","2025-03-04 02:29:20","2025-03-04 02:29:20"
6897,7,,"[10000,10001]","Jackfrank;亲情卡;","2","1","3","1","1",,"1","2023-05-02 01:46:40","2025-03-04 02:29:20","2025-03-04 02:29:20"
6898,48,,"[10000,10001]","Jackfrank;亲情卡;","2","1","3","1","1",,"1","2023-05-02 01:41:46","2025-03-04 02:29:20","2025-03-04 02:29:20"
6899,18.88,,"[10000,10005]","饿了么;老上海馄饨王(王府井店)外卖订单;","2","1","2","1","1",,"1","2023-05-01 10:24:03","2025-03-04 02:29:20","2025-03-04 02:29:20"
6900,526,,"[100000,100003]","*璐;收钱码收款;","2","1","2","2","2",,"3","2023-05-01 06:45:12","2025-03-04 02:29:20","2025-03-04 02:29:20"
6901,527,,"[110000,110001]","长沙胜道体育用品有限公司;长沙胜道体育用品有限公司;","2","1","2","1","2",,"3","2023-05-01 06:43:02","2025-03-04 02:29:20","2025-03-04 02:29:20"
6902,20.62,,"[10000,10006]","美团;大众点评订单-西贝莜面村（长沙荟聚店）;","2","1","3","1","2",,"3","2023-05-01 05:47:11","2025-03-04 02:29:20","2025-03-04 02:29:20"
6903,285,,"[10000,10006]","美团;大众点评订单-23050111100300000027056244772459;","2","1","3","1","2",,"3","2023-05-01 05:46:30","2025-03-04 02:29:20","2025-03-04 02:29:20"
6904,2300,,"[110000,110005]","携程旅行网;单程机票赤峰长沙;","2","1","2","1","2",,"3","2023-05-01 01:37:46","2025-03-04 02:29:20","2025-03-04 02:29:20"
6905,15,,"[30000,30005]","湖南谋信物业服务有限公司-消费;湖南谋信物业服务有限公司;/","1","2","1","1","1",,"1","2023-05-31 10:36:07","2025-03-04 02:29:20","2025-03-04 02:29:20"
6906,14,,"[10000,10005]","美团收银909700183207735316;长沙老粉铺;/","1","2","1","1","1",,"1","2023-05-31 10:15:04","2025-03-04 02:29:20","2025-03-04 02:29:20"
6907,12.9,,"[10000,10004]","订单付款;luckin coffee;/","1","2","1","1","2",,"3","2023-05-31 04:44:08","2025-03-04 02:29:20","2025-03-04 02:29:20"
6908,16,,"[10000,10005]","收款方备注:二维码收款;兰州拉面;/","1","2","1","1","1",,"1","2023-05-31 04:25:32","2025-03-04 02:29:20","2025-03-04 02:29:20"
6909,6,,"[10000,10005]","长沙市望城区澳斯西饼店麓谷店;马里奥饼店;/","1","2","1","1","1",,"1","2023-05-31 01:08:10","2025-03-04 02:29:20","2025-03-04 02:29:20"
6910,3.2,,"[10000,10005]","【买单】_麓谷大道店_124927_01120105_买单_无;大米先生;/","1","2","1","1","1",,"1","2023-05-30 10:10:29","2025-03-04 02:29:20","2025-03-04 02:29:20"
6911,20,,"[10000,10005]","久久折套餐付款;金牌隆江猪脚饭长沙麓谷店;/","1","2","1","1","1",,"1","2023-05-30 04:05:40","2025-03-04 02:29:20","2025-03-04 02:29:20"
6912,9,,"[10000,10005]","长沙市望城区澳斯西饼店麓谷店;马里奥饼店;/","1","2","1","1","1",,"1","2023-05-30 01:03:30","2025-03-04 02:29:20","2025-03-04 02:29:20"
6913,15,,"[30000,30005]","湖南谋信物业服务有限公司-消费;湖南谋信物业服务有限公司;/","1","2","1","1","1",,"1","2023-05-29 10:55:52","2025-03-04 02:29:20","2025-03-04 02:29:20"
6914,16,,"[10000,10005]","美团收银909700183176424566;长沙老粉铺;/","1","2","1","1","1",,"1","2023-05-29 10:31:35","2025-03-04 02:29:20","2025-03-04 02:29:20"
6915,14.9,,"[90000,90003]","1个月月VIP;广东华韵网络科技有限公司;/","1","2","1","1","2",,"2","2023-05-29 09:55:41","2025-03-04 02:29:20","2025-03-04 02:29:20"
6916,0.99,,"[90000,90003]","13918191207购买了一个单价为0.99元邀请码;广东华韵网络科技有限公司;/","1","2","1","1","2",,"2","2023-05-29 09:51:16","2025-03-04 02:29:20","2025-03-04 02:29:20"
6917,7,,"[10000,10004]","长沙市高新技术产业开发区喻东饮品店;蜜雪冰城;/","1","2","1","1","2",,"3","2023-05-29 04:33:09","2025-03-04 02:29:20","2025-03-04 02:29:20"
6918,24,,"[10000,10005]","长沙市高新技术产业开发区阴洪新饺子馆;长沙市高新技术产业开发区阴洪新饺子馆;/","1","2","1","1","1",,"1","2023-05-29 04:32:02","2025-03-04 02:29:20","2025-03-04 02:29:20"
6919,7.8,,"[10000,10005]","收款方备注:二维码收款付款方留言:早饭;樱枳;/","1","2","1","1","1",,"1","2023-05-29 01:10:24","2025-03-04 02:29:20","2025-03-04 02:29:20"
6920,3.5,,"[10000,10004]","收款方备注:二维码收款;八方A区搜农坊;/","1","2","1","1","2",,"3","2023-05-28 06:23:39","2025-03-04 02:29:20","2025-03-04 02:29:20"
6921,289,,"[50000,50002]","京东-订单编号275485183744;京东商城平台商户;/","1","2","5","1","3",,"1","2023-05-27 06:23:51","2025-03-04 02:29:20","2025-03-04 02:29:20"
6922,33.8,,"[50000,50002]","商户单号XP1723052714500071301020005788;拼多多平台商户;/","1","2","3","1","3",,"1","2023-05-27 06:12:49","2025-03-04 02:29:20","2025-03-04 02:29:20"
6923,16.95,,"[50000,50002]","商户单号XP2423052714500069599755001280;拼多多平台商户;/","1","2","3","1","3",,"1","2023-05-27 06:11:44","2025-03-04 02:29:20","2025-03-04 02:29:20"
6924,302,,"[30000,30006]","92号车用汽油(ⅥB);中国石化销售股份有限公司湖南长沙石油分公司;/","1","2","1","1","1",,"1","2023-05-27 03:46:06","2025-03-04 02:29:20","2025-03-04 02:29:20"
6925,522,,"[30000,30007]","湖南永通华诚汽车销售服务有限公司-消费;湖南永通华诚汽车销售服务有限公司;/","1","2","1","1","2",,"1","2023-05-27 03:05:59","2025-03-04 02:29:20","2025-03-04 02:29:20"
6926,14,,"[10000,10005]","美团收银909700183121107670;长沙老粉铺;/","1","2","1","1","1",,"1","2023-05-26 10:09:43","2025-03-04 02:29:20","2025-03-04 02:29:20"
6927,5.5,,"[10000,10002]","乐尔乐特价批发超市长沙加州阳光店;乐尔乐加州阳光店;/","1","2","3","1","1",,"1","2023-05-26 04:27:44","2025-03-04 02:29:20","2025-03-04 02:29:20"
6928,11,,"[10000,10005]","收款方备注:二维码收款;兰州拉面;/","1","2","1","1","1",,"1","2023-05-26 04:23:39","2025-03-04 02:29:20","2025-03-04 02:29:20"
6929,8,,"[10000,10005]","长沙市望城区澳斯西饼店麓谷店;马里奥饼店;/","1","2","1","1","1",,"1","2023-05-26 01:14:33","2025-03-04 02:29:20","2025-03-04 02:29:20"
6930,3.2,,"[10000,10005]","【买单】_麓谷大道店_124927_01120105_买单_无;大米先生;/","1","2","1","1","1",,"1","2023-05-25 10:07:17","2025-03-04 02:29:20","2025-03-04 02:29:20"
6931,16,,"[10000,10005]","收款方备注:二维码收款;兰州拉面;/","1","2","1","1","1",,"1","2023-05-25 04:26:56","2025-03-04 02:29:20","2025-03-04 02:29:20"
6932,47,,"[50000,50001]","闯货-CK代工厂 男女款短袜、中筒袜A;闯货;/","1","2","1","1","2",,"1","2023-05-25 02:53:13","2025-03-04 02:29:20","2025-03-04 02:29:20"
6933,9.8,,"[10000,10005]","长沙市望城区澳斯西饼店麓谷店;马里奥饼店;/","1","2","1","1","1",,"1","2023-05-25 00:30:22","2025-03-04 02:29:20","2025-03-04 02:29:20"
6934,14,,"[10000,10005]","美团收银909700183090218140;长沙老粉铺;/","1","2","1","1","1",,"1","2023-05-24 10:08:31","2025-03-04 02:29:20","2025-03-04 02:29:20"
6935,24,,"[10000,10005]","收款方备注:二维码收款;默;/","1","2","1","1","1",,"1","2023-05-24 04:26:51","2025-03-04 02:29:20","2025-03-04 02:29:20"
6936,6,,"[10000,10005]","三津汤包长沙麓谷信息港店;三津汤包;/","1","2","1","1","1",,"1","2023-05-23 23:53:20","2025-03-04 02:29:20","2025-03-04 02:29:20"
6937,7.8,,"[10000,10005]","【买单】_麓谷大道店_124927_01120105_买单_无;大米先生;/","1","2","1","1","1",,"1","2023-05-23 10:18:54","2025-03-04 02:29:20","2025-03-04 02:29:20"
6938,14,,"[10000,10005]","美团收银909700183070609666;长沙老粉铺;/","1","2","1","1","1",,"1","2023-05-23 04:04:55","2025-03-04 02:29:20","2025-03-04 02:29:20"
6939,6,,"[10000,10005]","长沙市望城区澳斯西饼店麓谷店;马里奥饼店;/","1","2","1","1","1",,"1","2023-05-23 00:32:18","2025-03-04 02:29:20","2025-03-04 02:29:20"
6940,38,,"[10000,10005]","支付码:311832 德天顺盖码饭(麓谷店)(7235949211101958648);长沙和码餐饮管理有限公司;/","1","2","1","1","1",,"1","2023-05-22 10:18:33","2025-03-04 02:29:20","2025-03-04 02:29:20"
6941,24,,"[10000,10005]","收款方备注:二维码收款;默;/","1","2","1","1","1",,"1","2023-05-22 04:31:41","2025-03-04 02:29:20","2025-03-04 02:29:20"
6942,5,,"[10000,10005]","长沙市望城区澳斯西饼店麓谷店;马里奥饼店;/","1","2","1","1","1",,"1","2023-05-21 23:55:30","2025-03-04 02:29:20","2025-03-04 02:29:20"
6943,72.4,,"[10000,10002]","WMDJ;沃尔玛;/","1","2","3","1","1",,"1","2023-05-21 10:13:38","2025-03-04 02:29:20","2025-03-04 02:29:20"
6944,3.5,,"[10000,10004]","收款方备注:二维码收款;八方A区搜农坊;/","1","2","1","1","2",,"3","2023-05-21 04:49:41","2025-03-04 02:29:20","2025-03-04 02:29:20"
6945,34,,"[10000,10003]","长沙市岳麓区果然鲜水果店;长沙市岳麓区果然鲜水果店;/","1","2","3","1","1",,"1","2023-05-21 00:49:12","2025-03-04 02:29:20","2025-03-04 02:29:20"
6946,38,,"[10000,10005]","支付码:311733 德天顺盖码饭(麓谷店)(7234835702209331704);长沙和码餐饮管理有限公司;/","1","2","1","1","1",,"1","2023-05-19 10:17:35","2025-03-04 02:29:20","2025-03-04 02:29:20"
6947,200,,"[30000,30001]","长沙市财政局;长沙市非税缴费公共服务平台;/","1","2","1","1","2",,"3","2023-05-19 09:44:14","2025-03-04 02:29:20","2025-03-04 02:29:20"
6948,339,,"[60000,60003]","枕头","1","2","5","1","3",,"1","2023-05-19 05:21:24","2025-03-04 02:29:20","2025-03-04 02:29:20"
6949,2.3,,"[10000,10002]","乐尔乐特价批发超市长沙加州阳光店;乐尔乐加州阳光店;/","1","2","3","1","1",,"1","2023-05-19 04:20:44","2025-03-04 02:29:20","2025-03-04 02:29:20"
6950,17,,"[10000,10005]","久久折套餐付款;膳当家长沙信息港店;/","1","2","1","1","1",,"1","2023-05-19 04:03:36","2025-03-04 02:29:20","2025-03-04 02:29:20"
6951,9.8,,"[10000,10005]","长沙市望城区澳斯西饼店麓谷店;马里奥饼店;/","1","2","1","1","1",,"1","2023-05-19 00:56:00","2025-03-04 02:29:20","2025-03-04 02:29:20"
6952,15,,"[30000,30005]","湖南谋信物业服务有限公司-消费;湖南谋信物业服务有限公司;/","1","2","1","1","1",,"1","2023-05-18 11:45:54","2025-03-04 02:29:20","2025-03-04 02:29:20"
6953,6.7,,"[10000,10005]","【买单】_麓谷大道店_124927_01120105_买单_无;大米先生;/","1","2","1","1","1",,"1","2023-05-18 10:03:23","2025-03-04 02:29:20","2025-03-04 02:29:20"
6954,24,,"[10000,10005]","收款方备注:二维码收款;默;/","1","2","1","1","1",,"1","2023-05-18 04:26:19","2025-03-04 02:29:20","2025-03-04 02:29:20"
6955,7.8,,"[10000,10005]","长沙市望城区澳斯西饼店麓谷店;马里奥饼店;/","1","2","1","1","1",,"1","2023-05-18 01:26:10","2025-03-04 02:29:20","2025-03-04 02:29:20"
6956,15,,"[30000,30005]","湖南谋信物业服务有限公司-消费;湖南谋信物业服务有限公司;/","1","2","1","1","1",,"1","2023-05-17 10:39:16","2025-03-04 02:29:20","2025-03-04 02:29:20"
6957,16,,"[10000,10005]","收款方备注:二维码收款;兰州拉面;/","1","2","1","1","1",,"1","2023-05-17 10:31:20","2025-03-04 02:29:20","2025-03-04 02:29:20"
6958,24,,"[10000,10005]","长沙市高新技术产业开发区阴洪新饺子馆;长沙市高新技术产业开发区阴洪新饺子馆;/","1","2","1","1","1",,"1","2023-05-17 04:33:26","2025-03-04 02:29:20","2025-03-04 02:29:20"
6959,9,,"[10000,10005]","长沙市望城区澳斯西饼店麓谷店;马里奥饼店;/","1","2","1","1","1",,"1","2023-05-17 00:52:08","2025-03-04 02:29:20","2025-03-04 02:29:20"
6960,992,,"[100000,100003]","京东商城平台商户;京东商城平台商户;/","1","2","1","2","2",,"3","2023-05-16 13:00:56","2025-03-04 02:29:20","2025-03-04 02:29:20"
6961,15,,"[30000,30005]","湖南谋信物业服务有限公司-消费;湖南谋信物业服务有限公司;/","1","2","1","1","1",,"1","2023-05-16 12:04:07","2025-03-04 02:29:20","2025-03-04 02:29:20"
6962,5,,"[10000,10005]","【买单】_麓谷大道店_124927_01120105_买单_无;大米先生;/","1","2","1","1","1",,"1","2023-05-16 09:51:18","2025-03-04 02:29:20","2025-03-04 02:29:20"
6963,1672,,"[100000,100003]","京东商城平台商户;京东商城平台商户;/","1","2","1","2","2",,"3","2023-05-16 09:49:15","2025-03-04 02:29:20","2025-03-04 02:29:20"
6964,1672,,"[30000,30007]","京东-订单编号273527130880;京东商城平台商户;/","1","2","1","1","2",,"1","2023-05-16 09:40:14","2025-03-04 02:29:20","2025-03-04 02:29:20"
6965,2,,"[10000,10004]","长沙市高新技术产业开发区喻东饮品店;蜜雪冰城;/","1","2","1","1","2",,"3","2023-05-16 04:32:50","2025-03-04 02:29:20","2025-03-04 02:29:20"
6966,24,,"[10000,10005]","长沙市高新技术产业开发区阴洪新饺子馆;长沙市高新技术产业开发区阴洪新饺子馆;/","1","2","1","1","1",,"1","2023-05-16 04:29:27","2025-03-04 02:29:20","2025-03-04 02:29:20"
6967,9.8,,"[10000,10005]","长沙市望城区澳斯西饼店麓谷店;马里奥饼店;/","1","2","1","1","1",,"1","2023-05-16 01:32:22","2025-03-04 02:29:20","2025-03-04 02:29:20"
6968,15,,"[30000,30005]","湖南谋信物业服务有限公司-消费;湖南谋信物业服务有限公司;/","1","2","1","1","1",,"1","2023-05-15 11:44:28","2025-03-04 02:29:20","2025-03-04 02:29:20"
6969,38,,"[20000,20006]","收款方备注:二维码收款;奋斗造型丨麓谷店;/","1","2","1","1","3",,"1","2023-05-15 11:25:09","2025-03-04 02:29:20","2025-03-04 02:29:20"
6970,15,,"[10000,10005]","收款方备注:二维码收款;新疆阿凡提金麓店;/","1","2","1","1","1",,"1","2023-05-15 10:36:07","2025-03-04 02:29:20","2025-03-04 02:29:20"
6971,1.55,,"[10000,10005]","【买单】_麓谷大道店_124927_01120105_买单_无;大米先生;/","1","2","1","1","1",,"1","2023-05-15 10:17:39","2025-03-04 02:29:20","2025-03-04 02:29:20"
6972,49.9,,"[50000,50002]","京东-订单编号273242036904;京东商城平台商户;/","1","2","3","1","3",,"1","2023-05-15 03:41:18","2025-03-04 02:29:20","2025-03-04 02:29:20"
6973,38,,"[10000,10005]","支付码:363535 德天顺盖码饭(麓谷店)(7233247775708697080);长沙和码餐饮管理有限公司;/","1","2","1","1","1",,"1","2023-05-15 03:35:37","2025-03-04 02:29:20","2025-03-04 02:29:20"
6974,6,,"[10000,10005]","三津汤包长沙麓谷信息港店;三津汤包;/","1","2","1","1","1",,"1","2023-05-15 01:28:32","2025-03-04 02:29:20","2025-03-04 02:29:20"
6975,28,,"[10000,10005]","长沙市岳麓区老爸到了小吃店;老爸到了小吃店;/","1","2","1","1","1",,"1","2023-05-14 04:09:29","2025-03-04 02:29:20","2025-03-04 02:29:20"
6976,13,,"[10000,10005]","长沙市岳麓区小镇来客印象小吃店;小镇来客手工面粉;/","1","2","1","1","1",,"1","2023-05-13 01:04:17","2025-03-04 02:29:20","2025-03-04 02:29:20"
6977,2.7,,"[30000,30002]","长沙地铁消费;长沙地铁;/","1","2","1","1","1",,"1","2023-05-12 10:59:40","2025-03-04 02:29:20","2025-03-04 02:29:20"
6978,10,,"[10000,10005]","收款方备注:二维码收款;新疆阿凡提金麓店;/","1","2","1","1","1",,"1","2023-05-12 09:33:57","2025-03-04 02:29:20","2025-03-04 02:29:20"
6979,16,,"[10000,10005]","收款方备注:二维码收款;兰州拉面;/","1","2","1","1","1",,"1","2023-05-12 09:32:28","2025-03-04 02:29:20","2025-03-04 02:29:20"
6980,18,,"[10000,10005]","长沙市高新技术产业开发区阴洪新饺子馆;长沙市高新技术产业开发区阴洪新饺子馆;/","1","2","1","1","1",,"1","2023-05-12 04:01:33","2025-03-04 02:29:20","2025-03-04 02:29:20"
6981,6,,"[10000,10005]","三津汤包长沙麓谷信息港店;三津汤包;/","1","2","1","1","1",,"1","2023-05-12 01:39:03","2025-03-04 02:29:20","2025-03-04 02:29:20"
6982,4.5,,"[30000,30002]","长沙地铁消费;长沙地铁;/","1","2","1","1","1",,"1","2023-05-12 01:32:53","2025-03-04 02:29:20","2025-03-04 02:29:20"
6983,10,,"[30000,30002]","长沙地铁消费;长沙地铁;/","1","2","1","1","1",,"1","2023-05-11 23:03:28","2025-03-04 02:29:20","2025-03-04 02:29:20"
6984,5,,"[10000,10005]","【买单】_麓谷大道店_124927_01120105_买单_无;大米先生;/","1","2","1","1","1",,"1","2023-05-11 10:09:10","2025-03-04 02:29:20","2025-03-04 02:29:20"
6985,18,,"[10000,10005]","长沙市高新技术产业开发区阴洪新饺子馆;长沙市高新技术产业开发区阴洪新饺子馆;/","1","2","1","1","1",,"1","2023-05-11 04:27:12","2025-03-04 02:29:20","2025-03-04 02:29:20"
6986,7.8,,"[10000,10005]","长沙市望城区澳斯西饼店麓谷店;马里奥饼店;/","1","2","1","1","1",,"1","2023-05-11 01:22:28","2025-03-04 02:29:20","2025-03-04 02:29:20"
6987,199,,"[100000,100003]","京东商城平台商户;京东商城平台商户;/","1","2","1","2","2",,"3","2023-05-10 13:30:42","2025-03-04 02:29:20","2025-03-04 02:29:20"
6988,119,,"[100000,100003]","京东商城平台商户;京东商城平台商户;/","1","2","1","2","2",,"3","2023-05-10 13:21:25","2025-03-04 02:29:20","2025-03-04 02:29:20"
6989,119,,"[90000,90004]","京东-订单编号269651707543;京东商城平台商户;/","1","2","4","1","2",,"2","2023-05-10 12:57:34","2025-03-04 02:29:20","2025-03-04 02:29:20"
6990,15,,"[30000,30005]","湖南谋信物业服务有限公司-消费;湖南谋信物业服务有限公司;/","1","2","1","1","1",,"1","2023-05-10 10:13:37","2025-03-04 02:29:20","2025-03-04 02:29:20"
6991,24,,"[10000,10005]","长沙市高新技术产业开发区阴洪新饺子馆;长沙市高新技术产业开发区阴洪新饺子馆;/","1","2","1","1","1",,"1","2023-05-10 04:25:21","2025-03-04 02:29:20","2025-03-04 02:29:20"
6992,6,,"[10000,10005]","长沙市望城区澳斯西饼店麓谷店;马里奥饼店;/","1","2","1","1","1",,"1","2023-05-10 01:09:55","2025-03-04 02:29:20","2025-03-04 02:29:20"
6993,15,,"[30000,30005]","湖南谋信物业服务有限公司-消费;湖南谋信物业服务有限公司;/","1","2","1","1","1",,"1","2023-05-09 12:15:33","2025-03-04 02:29:20","2025-03-04 02:29:20"
6994,6.7,,"[10000,10005]","【买单】_麓谷大道店_124927_01120105_买单_无;大米先生;/","1","2","1","1","1",,"1","2023-05-09 09:59:46","2025-03-04 02:29:20","2025-03-04 02:29:20"
6995,839,,"[60000,60003]","电视","1","2","5","1","3",,"1","2023-05-09 07:47:27","2025-03-04 02:29:20","2025-03-04 02:29:20"
6996,22,,"[10000,10005]","收款方备注:二维码收款;兰州拉面;/","1","2","1","1","1",,"1","2023-05-09 04:14:30","2025-03-04 02:29:20","2025-03-04 02:29:20"
6997,9,,"[10000,10005]","长沙市望城区澳斯西饼店麓谷店;马里奥饼店;/","1","2","1","1","1",,"1","2023-05-09 00:57:19","2025-03-04 02:29:20","2025-03-04 02:29:20"
6998,15,,"[30000,30005]","湖南谋信物业服务有限公司-消费;湖南谋信物业服务有限公司;/","1","2","1","1","1",,"1","2023-05-08 11:49:48","2025-03-04 02:29:20","2025-03-04 02:29:20"
6999,4.1,,"[10000,10005]","【买单】_麓谷大道店_124927_01120105_买单_无;大米先生;/","1","2","1","1","1",,"1","2023-05-08 10:14:15","2025-03-04 02:29:20","2025-03-04 02:29:20"
7000,4,,"[10000,10002]","乐尔乐特价批发超市长沙加州阳光店;乐尔乐加州阳光店;/","1","2","3","1","1",,"1","2023-05-08 04:25:44","2025-03-04 02:29:20","2025-03-04 02:29:20"
7001,17,,"[10000,10005]","久久折套餐付款;膳当家长沙信息港店;/","1","2","1","1","1",,"1","2023-05-08 04:04:25","2025-03-04 02:29:20","2025-03-04 02:29:20"
7002,4,,"[10000,10002]","中南大学湘雅医院-消费;中南大学湘雅医院;/","1","2","3","1","1",,"1","2023-05-07 11:52:03","2025-03-04 02:29:20","2025-03-04 02:29:20"
7003,6.5,,"[10000,10002]","中南大学湘雅医院-消费;中南大学湘雅医院;/","1","2","3","1","1",,"1","2023-05-07 06:52:28","2025-03-04 02:29:20","2025-03-04 02:29:20"
7004,16,,"[10000,10005]","收款方备注:二维码收款;兰州拉面;/","1","2","1","1","1",,"1","2023-05-06 04:21:35","2025-03-04 02:29:20","2025-03-04 02:29:20"
7005,4.4,,"[10000,10005]","【买单】_麓谷大道店_124927_01120105_买单_无;长沙乡村基餐饮有限公司;/","1","2","1","1","1",,"1","2023-05-05 10:08:41","2025-03-04 02:29:20","2025-03-04 02:29:20"
7006,24,,"[10000,10005]","长沙市高新技术产业开发区阴洪新饺子馆;长沙市高新技术产业开发区阴洪新饺子馆;/","1","2","1","1","1",,"1","2023-05-05 04:32:30","2025-03-04 02:29:20","2025-03-04 02:29:20"
7007,9.8,,"[10000,10005]","长沙市望城区澳斯西饼店麓谷店;马里奥饼店;/","1","2","1","1","1",,"1","2023-05-05 00:50:36","2025-03-04 02:29:20","2025-03-04 02:29:20"
7008,3,,"[10000,10002]","7-ELEVEn湖南湘雅医院店消费;7-ELEVEN湖南;/","1","2","3","1","1",,"1","2023-05-04 07:28:53","2025-03-04 02:29:20","2025-03-04 02:29:20"
7009,1,,"[10000,10002]","美团充电宝;美团;/","1","2","3","1","1",,"1","2023-05-04 04:15:42","2025-03-04 02:29:20","2025-03-04 02:29:20"
7010,0.7,,"[10000,10002]","爱心营养汤，传递温暖的曙光;北京微爱公益基金会;/","1","2","3","1","1",,"1","2023-05-04 02:57:44","2025-03-04 02:29:20","2025-03-04 02:29:20"
7011,10,,"[10000,10005]","收款方备注:二维码收款;四季平安;/","1","2","1","1","1",,"1","2023-05-02 02:06:34","2025-03-04 02:29:20","2025-03-04 02:29:20"
7012,50,,"[70000,70003]","设备扫码消费(重新扫码取回验证码);上海市陈翔路玩具店;/","1","2","4","1","2",,"3","2023-05-01 06:34:59","2025-03-04 02:29:20","2025-03-04 02:29:20"
7013,10,,"[70000,70003]","设备扫码消费(重新扫码取回验证码);上海市陈翔路玩具店;/","1","2","4","1","2",,"3","2023-05-01 06:26:37","2025-03-04 02:29:20","2025-03-04 02:29:20"
7014,93.7,,"[10000,10002]","wechatMicroPay;沃尔玛;/","2","2","3","1","1",,"1","2023-05-26 12:17:38","2025-03-04 02:29:20","2025-03-04 02:29:20"
7015,0.3,,"[100000,100003]","/;现代牧场红包;/","2","2","2","2","2",,"3","2023-05-26 00:23:14","2025-03-04 02:29:20","2025-03-04 02:29:20"
7016,100,,"[50000,50008]","收款方备注:二维码收款;四哥;/","2","2","5","1","3",,"1","2023-05-25 10:16:44","2025-03-04 02:29:20","2025-03-04 02:29:20"
7017,35.49,,"[30000,30003]","滴滴出行服务;滴滴出行;/","2","2","2","1","1",,"1","2023-05-25 09:41:51","2025-03-04 02:29:20","2025-03-04 02:29:20"
7018,30,,"[10000,10005]","天马小吃服务店;天马小吃服务店;/","2","2","2","1","1",,"1","2023-05-25 08:29:53","2025-03-04 02:29:20","2025-03-04 02:29:20"
7019,5,,"[10000,10002]","条码支付-长沙五一广场店;祐禾五一广场店;/","2","2","3","1","1",,"1","2023-05-25 08:04:05","2025-03-04 02:29:20","2025-03-04 02:29:20"
7020,3,,"[10000,10002]","长沙市芙蓉区定王台街道梓程烟酒副食店-消费;长沙市芙蓉区定王台街道梓程烟酒副食店;/","2","2","3","1","1",,"1","2023-05-25 07:44:40","2025-03-04 02:29:20","2025-03-04 02:29:20"
7021,14,,"[70000,70003]","转账备注:微信转账;李心秀;/","2","2","4","1","2",,"3","2023-05-25 07:44:14","2025-03-04 02:29:20","2025-03-04 02:29:20"
7022,36,,"[10000,10006]","长沙市芙蓉区樊之味餐饮店;重庆小面;/","2","2","3","1","2",,"3","2023-05-25 05:12:37","2025-03-04 02:29:20","2025-03-04 02:29:20"
