id,amount,payee,category,description,account_type,payment_type,consumer,flow_type,tag,abc_type,cost_type,trans_time,creation_time,modification_time
226348,2,"单磨手工粉","[10000,10006]","单磨手工粉溁湾镇店包子;","2","1","3","1","2",,"3","2023-04-11 23:50:57","2025-03-24 08:41:47","2025-03-24 08:41:47"
226349,1.8,"长沙地铁","[30000,30002]","长沙地铁消费;","2","1","2","1","1",,"1","2023-04-11 23:45:12","2025-03-24 08:41:47","2025-03-24 08:41:47"
226350,19.9,"苏诺**店","[50000,50004]","苏诺木浆棉洗碗海绵擦清洁魔力擦双面家用抹布厨房刷碗神器百洁布 等多件;","2","1","3","1","3",,"1","2023-04-11 12:44:43","2025-03-24 08:41:47","2025-03-24 08:41:47"
226351,3,"长沙市岳麓区芙蓉兴盛店","[10000,10002]","长沙市岳麓区芙蓉兴盛店;","2","1","3","1","1",,"1","2023-04-11 07:06:17","2025-03-24 08:41:47","2025-03-24 08:41:47"
226352,13.67,"爱情麻辣烫","[10000,10004]","美团收银909700182375585196;","2","1","2","1","2",,"3","2023-04-11 06:50:27","2025-03-24 08:41:47","2025-03-24 08:41:47"
226353,1.5,"长沙市食得福包子店","[10000,10005]","长沙市三津汤包包点;","2","1","2","1","1",,"1","2023-04-11 06:44:18","2025-03-24 08:41:47","2025-03-24 08:41:47"
226354,3,"长沙市岳麓区芙蓉兴盛店","[10000,10002]","长沙市岳麓区芙蓉兴盛店;","2","1","3","1","1",,"1","2023-04-11 05:40:28","2025-03-24 08:41:47","2025-03-24 08:41:47"
226355,872.1,"长房物业","[20000,20002]","聚合码支付;","2","1","3","1","1",,"1","2023-04-11 02:00:33","2025-03-24 08:41:47","2025-03-24 08:41:47"
226356,12,"顺丰速运","[20000,20005]","散单运费-顺丰速运;","2","1","3","1","1",,"1","2023-04-10 11:31:38","2025-03-24 08:41:47","2025-03-24 08:41:47"
226357,1.4,"长沙地铁","[30000,30002]","长沙地铁消费;","2","1","2","1","1",,"1","2023-04-10 09:40:25","2025-03-24 08:41:47","2025-03-24 08:41:47"
226358,5,"友宝售货机(长沙理工大学文科楼A区)","[10000,10002]","脉动维生素饮料青柠味600ml;","2","1","3","1","1",,"1","2023-04-10 00:48:13","2025-03-24 08:41:47","2025-03-24 08:41:47"
226359,5,"友宝售货机(长沙理工大学文科楼A区)","[10000,10002]","雀巢香滑咖啡罐装180ml;","2","1","3","1","1",,"1","2023-04-10 00:42:24","2025-03-24 08:41:47","2025-03-24 08:41:47"
226360,5,"养天和大药房","[80000,80003]","养天和-雨诺收银厂商主扫付-20230409192709613911313;","2","1","3","1","3",,"1","2023-04-09 11:27:09","2025-03-24 08:41:47","2025-03-24 08:41:47"
226361,7,"鑫运","[10000,10002]","收钱码收款;","2","1","3","1","1",,"1","2023-04-09 06:50:09","2025-03-24 08:41:47","2025-03-24 08:41:47"
226362,1.4,"长沙地铁","[30000,30002]","长沙地铁消费;","2","1","2","1","1",,"1","2023-04-09 06:36:48","2025-03-24 08:41:47","2025-03-24 08:41:47"
226363,3,"友宝售货机(长沙理工大学综合楼B区左)","[10000,10002]","景田百岁山饮用天然矿泉水570ml;","2","1","3","1","1",,"1","2023-04-09 03:18:02","2025-03-24 08:41:47","2025-03-24 08:41:47"
226364,1.4,"长沙地铁","[30000,30002]","长沙地铁消费;","2","1","2","1","1",,"1","2023-04-09 02:46:46","2025-03-24 08:41:47","2025-03-24 08:41:47"
226365,22.97,"顺丰速运","[20000,20005]","散单运费-顺丰速运;","2","1","3","1","1",,"1","2023-04-08 07:00:50","2025-03-24 08:41:47","2025-03-24 08:41:47"
226366,12,"雅捷市直机关文印中心","[90000,90003]","雅捷市直机关文印中心(订单号202304080915158975);","2","1","2","1","2",,"2","2023-04-08 03:58:37","2025-03-24 08:41:47","2025-03-24 08:41:47"
226367,18,"Jackfrank","[10000,10001]","亲情卡;","2","1","3","1","1",,"1","2023-04-08 02:01:50","2025-03-24 08:41:47","2025-03-24 08:41:47"
226368,4,"Jackfrank","[10000,10001]","亲情卡;","2","1","3","1","1",,"1","2023-04-08 01:36:10","2025-03-24 08:41:47","2025-03-24 08:41:47"
226369,19,"Jackfrank","[10000,10001]","亲情卡;","2","1","3","1","1",,"1","2023-04-08 01:31:24","2025-03-24 08:41:47","2025-03-24 08:41:47"
226370,4,"Jackfrank","[10000,10001]","亲情卡;","2","1","3","1","1",,"1","2023-04-08 01:30:28","2025-03-24 08:41:47","2025-03-24 08:41:47"
226371,13.2,"Jackfrank","[10000,10001]","亲情卡;","2","1","3","1","1",,"1","2023-04-08 01:28:41","2025-03-24 08:41:47","2025-03-24 08:41:47"
226372,4,"Jackfrank","[10000,10001]","亲情卡;","2","1","3","1","1",,"1","2023-04-08 01:26:43","2025-03-24 08:41:47","2025-03-24 08:41:47"
226373,11.7,"Jackfrank","[10000,10001]","亲情卡;","2","1","3","1","1",,"1","2023-04-08 01:23:56","2025-03-24 08:41:47","2025-03-24 08:41:47"
226374,4,"Jackfrank","[10000,10001]","亲情卡;","2","1","3","1","1",,"1","2023-04-08 01:20:58","2025-03-24 08:41:47","2025-03-24 08:41:47"
226375,44,"Jackfrank","[10000,10001]","亲情卡;","2","1","3","1","1",,"1","2023-04-08 01:18:31","2025-03-24 08:41:47","2025-03-24 08:41:47"
226376,23,"Jackfrank","[10000,10001]","亲情卡;","2","1","3","1","1",,"1","2023-04-08 01:08:15","2025-03-24 08:41:47","2025-03-24 08:41:47"
226377,111,"Jackfrank","[10000,10001]","亲情卡;","2","1","3","1","1",,"1","2023-04-08 01:01:33","2025-03-24 08:41:47","2025-03-24 08:41:47"
226378,57,"Jackfrank","[10000,10001]","亲情卡;","2","1","3","1","1",,"1","2023-04-08 00:57:44","2025-03-24 08:41:47","2025-03-24 08:41:47"
226379,86.2,"沃尔玛购物广场长沙观沙路店","[10000,10002]","超市商品;","2","1","3","1","1",,"1","2023-04-07 11:49:44","2025-03-24 08:41:47","2025-03-24 08:41:47"
226380,120,"湖南省非税收入征收管理局","[90000,90003]","教育缴费--长沙理工大学;","2","1","2","1","2",,"2","2023-04-07 02:36:15","2025-03-24 08:41:47","2025-03-24 08:41:47"
226381,100,"中国移动和包官方旗舰店","[20000,20007]","手机充值;","2","1","2","1","3",,"1","2023-04-06 07:17:19","2025-03-24 08:41:47","2025-03-24 08:41:47"
226382,5,"麦当劳(长沙桐梓坡路王府井餐厅)","[10000,10004]","湖南金拱门食品有限公司;","2","1","3","1","2",,"3","2023-04-06 06:19:53","2025-03-24 08:41:47","2025-03-24 08:41:47"
226383,10,"长沙盒马","[10000,10002]","1毛零钱码-炸鸡皇后;","2","1","3","1","1",,"1","2023-04-06 06:07:28","2025-03-24 08:41:47","2025-03-24 08:41:47"
226384,4,"长沙市乐小优鲜果零食八方店","[10000,10002]","长沙市乐小优鲜果零食八方店;","2","1","3","1","1",,"1","2023-04-05 11:31:48","2025-03-24 08:41:47","2025-03-24 08:41:47"
226385,16.8,"仟吉(奥克斯店)","[10000,10004]","长沙河西万达银盆岭店门厅条码支付;","2","1","2","1","2",,"3","2023-04-05 09:13:29","2025-03-24 08:41:47","2025-03-24 08:41:47"
226386,8,"肯德基(银盆路餐厅)","[10000,10006]","1品牌CHS017门店当面付消费;","2","1","3","1","2",,"3","2023-04-05 07:50:50","2025-03-24 08:41:47","2025-03-24 08:41:47"
226387,18,"Jackfrank","[10000,10001]","亲情卡;","2","1","3","1","1",,"1","2023-04-05 02:24:27","2025-03-24 08:41:47","2025-03-24 08:41:47"
226388,20,"Jackfrank","[10000,10001]","亲情卡;","2","1","3","1","1",,"1","2023-04-05 01:57:21","2025-03-24 08:41:47","2025-03-24 08:41:47"
226389,40,"Jackfrank","[10000,10001]","亲情卡;","2","1","3","1","1",,"1","2023-04-05 01:46:28","2025-03-24 08:41:47","2025-03-24 08:41:47"
226390,4.6,"Jackfrank","[10000,10001]","亲情卡;","2","1","3","1","1",,"1","2023-04-05 01:44:47","2025-03-24 08:41:47","2025-03-24 08:41:47"
226391,7.5,"Jackfrank","[10000,10001]","亲情卡;","2","1","3","1","1",,"1","2023-04-05 01:41:48","2025-03-24 08:41:47","2025-03-24 08:41:47"
226392,37,"Jackfrank","[10000,10001]","亲情卡;","2","1","3","1","1",,"1","2023-04-05 01:35:39","2025-03-24 08:41:47","2025-03-24 08:41:47"
226393,8,"仟吉(奥克斯店)","[10000,10004]","长沙河西万达银盆岭店门厅条码支付;","2","1","2","1","2",,"3","2023-04-02 09:12:59","2025-03-24 08:41:47","2025-03-24 08:41:47"
226394,7,"蜜雪冰城918065店","[10000,10007]","长沙市岳麓区奋斗少年饮品店;","2","1","","1","",,"3","2023-04-02 06:27:04","2025-03-24 08:41:47","2025-03-24 08:45:17"
226395,19.9,"周黑鸭(长沙岳麓区万达广场店)","[10000,10004]","条码支付-周黑鸭;","2","1","2","1","2",,"3","2023-04-02 06:25:31","2025-03-24 08:41:47","2025-03-24 08:41:47"
226396,8,"Jackfrank","[10000,10001]","亲情卡;","2","1","3","1","1",,"1","2023-04-02 02:41:51","2025-03-24 08:41:47","2025-03-24 08:41:47"
226397,74,"Jackfrank","[10000,10001]","亲情卡;","2","1","3","1","1",,"1","2023-04-02 02:28:49","2025-03-24 08:41:47","2025-03-24 08:41:47"
226398,6,"Jackfrank","[10000,10001]","亲情卡;","2","1","3","1","1",,"1","2023-04-02 02:22:42","2025-03-24 08:41:47","2025-03-24 08:41:47"
226399,4.9,"Jackfrank","[10000,10001]","亲情卡;","2","1","3","1","1",,"1","2023-04-02 02:19:42","2025-03-24 08:41:47","2025-03-24 08:41:47"
226400,3,"Jackfrank","[10000,10001]","亲情卡;","2","1","3","1","1",,"1","2023-04-02 02:17:18","2025-03-24 08:41:47","2025-03-24 08:41:47"
226401,6.3,"Jackfrank","[10000,10001]","亲情卡;","2","1","3","1","1",,"1","2023-04-02 02:15:27","2025-03-24 08:41:47","2025-03-24 08:41:47"
226402,31,"Jackfrank","[10000,10001]","亲情卡;","2","1","3","1","1",,"1","2023-04-02 02:11:05","2025-03-24 08:41:47","2025-03-24 08:41:47"
226403,17,"Jackfrank","[10000,10001]","亲情卡;","2","1","3","1","1",,"1","2023-04-02 02:07:47","2025-03-24 08:41:47","2025-03-24 08:41:47"
226404,26.8,"Jackfrank","[10000,10001]","亲情卡;","2","1","3","1","1",,"1","2023-04-02 02:03:12","2025-03-24 08:41:47","2025-03-24 08:41:47"
226405,13.7,"Jackfrank","[10000,10001]","亲情卡;","2","1","3","1","1",,"1","2023-04-02 02:01:42","2025-03-24 08:41:47","2025-03-24 08:41:47"
226406,26,"Jackfrank","[10000,10001]","亲情卡;","2","1","3","1","1",,"1","2023-04-02 01:59:26","2025-03-24 08:41:47","2025-03-24 08:41:47"
226407,36.7,"Jackfrank","[10000,10001]","亲情卡;","2","1","3","1","1",,"1","2023-04-02 01:56:37","2025-03-24 08:41:47","2025-03-24 08:41:47"
226408,14,"Jackfrank","[10000,10001]","亲情卡;","2","1","3","1","1",,"1","2023-04-02 01:51:03","2025-03-24 08:41:47","2025-03-24 08:41:47"
226409,10,"饿了么","[10000,10004]","饿了么超级吃货卡;","2","1","2","1","2",,"3","2023-04-01 23:08:44","2025-03-24 08:41:47","2025-03-24 08:41:47"
226410,104.76,"沃尔玛购物广场长沙观沙路店","[10000,10002]","超市商品;","2","1","3","1","1",,"1","2023-04-01 12:17:12","2025-03-24 08:41:47","2025-03-24 08:41:47"
226411,11,"1点点(奥克斯金牛店)","[10000,10004]","10090025;","2","1","2","1","2",,"3","2023-04-01 07:31:55","2025-03-24 08:41:47","2025-03-24 08:41:47"
226412,18,"Jackfrank","[10000,10001]","亲情卡;","2","1","3","1","1",,"1","2023-04-01 02:29:21","2025-03-24 08:41:47","2025-03-24 08:41:47"
226413,5,"Jackfrank","[10000,10001]","亲情卡;","2","1","3","1","1",,"1","2023-04-01 02:15:06","2025-03-24 08:41:47","2025-03-24 08:41:47"
226414,20,"Jackfrank","[10000,10001]","亲情卡;","2","1","3","1","1",,"1","2023-04-01 02:11:13","2025-03-24 08:41:47","2025-03-24 08:41:47"
226415,14,"Jackfrank","[10000,10001]","亲情卡;","2","1","3","1","1",,"1","2023-04-01 02:05:47","2025-03-24 08:41:47","2025-03-24 08:41:47"
226416,12,"Jackfrank","[10000,10001]","亲情卡;","2","1","3","1","1",,"1","2023-04-01 02:05:11","2025-03-24 08:41:47","2025-03-24 08:41:47"
226417,25,"Jackfrank","[10000,10001]","亲情卡;","2","1","3","1","1",,"1","2023-04-01 02:00:31","2025-03-24 08:41:47","2025-03-24 08:41:47"
226418,15,"Jackfrank","[10000,10001]","亲情卡;","2","1","3","1","1",,"1","2023-04-01 01:57:49","2025-03-24 08:41:47","2025-03-24 08:41:47"
226419,9,"Jackfrank","[10000,10001]","亲情卡;","2","1","3","1","1",,"1","2023-04-01 01:49:42","2025-03-24 08:41:47","2025-03-24 08:41:47"
226420,37,"Jackfrank","[10000,10001]","亲情卡;","2","1","3","1","1",,"1","2023-04-01 01:45:36","2025-03-24 08:41:47","2025-03-24 08:41:47"
226421,63,"Jackfrank","[10000,10001]","亲情卡;","2","1","3","1","1",,"1","2023-04-01 01:44:02","2025-03-24 08:41:47","2025-03-24 08:41:47"
226422,13,"轩哥哥水果店","[10000,10003]","收钱码收款;","1","1","3","1","1",,"1","2023-05-21 00:45:33","2025-03-24 08:41:47","2025-03-24 08:41:47"
226423,10.9,"梦创**店","[50000,50002]","【礼遇价】放大镜老人阅读高清1000倍儿童科学观察昆虫探索自然手持手机维修便携式高倍放大镜鉴定专用多功能扩大镜带灯;","1","1","5","1","3",,"1","2023-05-20 11:32:40","2025-03-24 08:41:47","2025-03-24 08:41:47"
226424,44.8,"饿了么","[10000,10005]","湘高记海鲜(市府店)外卖订单;","1","1","1","1","1",,"1","2023-05-20 09:27:20","2025-03-24 08:41:47","2025-03-24 08:41:47"
226425,53.9,"饿了么","[10000,10005]","麦当劳麦乐送(长沙河西王府井店)外卖订单;","1","1","1","1","1",,"1","2023-05-20 03:17:42","2025-03-24 08:41:47","2025-03-24 08:41:47"
226426,56.9,"饿了么","[10000,10005]","湘高记海鲜(市府店)外卖订单;","1","1","1","1","1",,"1","2023-05-14 10:32:36","2025-03-24 08:41:47","2025-03-24 08:41:47"
226427,64.9,"饿了么","[10000,10005]","湘高记海鲜(市府店)外卖订单;","1","1","1","1","1",,"1","2023-05-13 09:29:16","2025-03-24 08:41:47","2025-03-24 08:41:47"
226428,41.9,"饿了么","[10000,10005]","麦当劳麦乐送(长沙河西王府井店)外卖订单;","1","1","1","1","1",,"1","2023-05-13 03:34:56","2025-03-24 08:41:47","2025-03-24 08:41:47"
226429,109,"抖音小店","[90000,90004]","抖音电商-6918384486785553482;","1","1","4","1","2",,"2","2023-05-12 01:20:11","2025-03-24 08:41:47","2025-03-24 08:41:47"
226430,39,"抖音小店","[90000,90004]","抖音电商-6918390901282509898;","1","1","4","1","2",,"2","2023-05-12 01:13:42","2025-03-24 08:41:47","2025-03-24 08:41:47"
226431,29.8,"抖音小店","[90000,90004]","抖音电商-6918388595942036554;","1","1","4","1","2",,"2","2023-05-12 01:11:51","2025-03-24 08:41:47","2025-03-24 08:41:47"
226432,41.9,"饿了么","[10000,10005]","麦当劳麦乐送(长沙河西王府井店)外卖订单;","1","1","1","1","1",,"1","2023-05-10 10:07:54","2025-03-24 08:41:47","2025-03-24 08:41:47"
226433,100,"中国移动和包官方旗舰店","[20000,20007]","手机充值;","1","1","1","1","3",,"1","2023-05-08 03:36:27","2025-03-24 08:41:47","2025-03-24 08:41:47"
226434,6,"马里奥饼店(麓谷店)","[10000,10005]","条码支付;","1","1","1","1","1",,"1","2023-05-08 01:11:48","2025-03-24 08:41:47","2025-03-24 08:41:47"
226435,41.4,"饿了么","[10000,10005]","麦当劳麦乐送(长沙河西王府井店)外卖订单;","1","1","1","1","1",,"1","2023-05-06 10:29:29","2025-03-24 08:41:47","2025-03-24 08:41:47"
226436,7.3,"li**8","[90000,90003]","EXCEL 中国统计年鉴 2022;","1","1","1","1","2",,"2","2023-05-05 09:24:43","2025-03-24 08:41:47","2025-03-24 08:41:47"
226437,17,"饿了么","[10000,10002]","三兄弟生活百货超市(岳麓店);","1","1","3","1","1",,"1","2023-05-02 08:04:53","2025-03-24 08:41:47","2025-03-24 08:41:47"
226438,199,"天**","[10000,10004]","ASAHI/朝日啤酒整箱超爽系列生啤生啤酒小瓶装330mlx24瓶整箱装;","1","1","1","1","2",,"3","2023-05-02 05:00:51","2025-03-24 08:41:47","2025-03-24 08:41:47"
226439,42,"饿了么","[10000,10005]","双燕楼(王府井店)外卖订单;","1","1","1","1","1",,"1","2023-05-01 10:23:41","2025-03-24 08:41:47","2025-03-24 08:41:47"
226440,12.99,"京东","[50000,50002]","五羊（FIVERAMS）拉拉裤薄薄芯成长裤XL20片(12-17kg)婴儿尿不湿超薄透气不闷便携","2","1","2","1","3",,"1","2023-05-30 09:14:13","2025-03-24 08:41:47","2025-03-24 08:41:47"
226441,59.99,"抖音小店","[50000,50001]","抖音电商-6918909940208637627;","2","1","2","1","2",,"1","2023-05-30 08:50:15","2025-03-24 08:41:47","2025-03-24 08:41:47"
226442,1,"App Store & Apple Music","[70000,70003]","App Store & Apple Music; Purchases on 05.30;","2","1","2","1","2",,"3","2023-05-30 08:49:22","2025-03-24 08:41:47","2025-03-24 08:41:47"
226443,39.9,"抖音小店","[50000,50001]","抖音电商-6918901076562679483;","2","1","2","1","2",,"1","2023-05-30 08:40:25","2025-03-24 08:41:47","2025-03-24 08:41:47"
226444,116.8,"沃尔玛购物广场长沙观沙路店","[10000,10002]","超市商品;","2","1","3","1","1",,"1","2023-05-29 11:52:11","2025-03-24 08:41:47","2025-03-24 08:41:47"
226445,20,"Jackfrank","[10000,10001]","亲情卡;","2","1","3","1","1",,"1","2023-05-28 02:30:41","2025-03-24 08:41:47","2025-03-24 08:41:47"
226446,2,"Jackfrank","[10000,10001]","亲情卡;","2","1","3","1","1",,"1","2023-05-28 02:16:43","2025-03-24 08:41:47","2025-03-24 08:41:47"
226447,24,"Jackfrank","[10000,10001]","亲情卡;","2","1","3","1","1",,"1","2023-05-28 02:12:40","2025-03-24 08:41:47","2025-03-24 08:41:47"
226448,5.9,"Jackfrank","[10000,10001]","亲情卡;","2","1","3","1","1",,"1","2023-05-28 02:08:35","2025-03-24 08:41:47","2025-03-24 08:41:47"
226449,4,"Jackfrank","[10000,10001]","亲情卡;","2","1","3","1","1",,"1","2023-05-28 02:08:08","2025-03-24 08:41:47","2025-03-24 08:41:47"
226450,5,"Jackfrank","[10000,10001]","亲情卡;","2","1","3","1","1",,"1","2023-05-28 02:06:54","2025-03-24 08:41:47","2025-03-24 08:41:47"
226451,75,"Jackfrank","[10000,10001]","亲情卡;","2","1","3","1","1",,"1","2023-05-28 01:56:43","2025-03-24 08:41:47","2025-03-24 08:41:47"
226452,11.6,"Jackfrank","[10000,10001]","亲情卡;","2","1","3","1","1",,"1","2023-05-28 01:52:27","2025-03-24 08:41:47","2025-03-24 08:41:47"
226453,20,"Jackfrank","[10000,10001]","亲情卡;","2","1","3","1","1",,"1","2023-05-28 01:48:05","2025-03-24 08:41:47","2025-03-24 08:41:47"
226454,2.7,"Jackfrank","[10000,10001]","亲情卡;","2","1","3","1","1",,"1","2023-05-28 01:43:16","2025-03-24 08:41:47","2025-03-24 08:41:47"
226455,17,"Jackfrank","[10000,10001]","亲情卡;","2","1","3","1","1",,"1","2023-05-28 01:42:33","2025-03-24 08:41:47","2025-03-24 08:41:47"
226456,76,"Jackfrank","[10000,10001]","亲情卡;","2","1","3","1","1",,"1","2023-05-28 01:40:44","2025-03-24 08:41:47","2025-03-24 08:41:47"
226457,34,"拼多多","[50000,50002]","搬家打包膜保护薄膜拉伸膜缠绕膜大卷工业缠绕膜神器打包膜包装膜","2","1","3","1","3",,"1","2023-05-27 11:24:03","2025-03-24 08:41:47","2025-03-24 08:41:47"
226458,28.8,"京东","[50000,50002]","维达（Vinda）抽纸细韧精致雏菊3层XS码 卫生纸餐巾纸面巾纸 3层 100抽*24包 整箱装","2","1","3","1","3",,"1","2023-05-27 11:17:48","2025-03-24 08:41:47","2025-03-24 08:41:47"
226459,17.28,"京东","[50000,50002]","德力普（Delipow）充电电池 5号电池6节装 适用玩具/遥控器/电动牙刷/鼠标键盘等","2","1","4","1","3",,"1","2023-05-27 11:14:57","2025-03-24 08:41:47","2025-03-24 08:41:47"
226460,49,"京东","[60000,60003]","361°游泳速干浴巾运动毛巾斗篷浴袍男健身专用浴巾吸水女沙滩毛巾","2","1","5","1","3",,"1","2023-05-27 11:09:38","2025-03-24 08:41:47","2025-03-24 08:41:47"
226461,182,"抖音小店","[50000,50005]","抖音电商-6918814363751814843;","2","1","2","1","2",,"1","2023-05-27 08:41:11","2025-03-24 08:41:47","2025-03-24 08:41:47"
226462,20.17,"饿了么","[10000,10001]","安心菜场(佳佳乐生鲜超市店);","2","1","3","1","1",,"1","2023-05-27 07:41:49","2025-03-24 08:41:47","2025-03-24 08:41:47"
226463,9.99,"抖音小店","[50000,50002]","抖音电商-6918797222687938235;","2","1","2","1","3",,"1","2023-05-26 06:47:05","2025-03-24 08:41:47","2025-03-24 08:41:47"
226464,69,"抖音生活服务商家","[70000,70003]","五一开业特惠6大主题场馆15大新奇特项目1小N大畅玩票陪同大人全免;","2","1","4","1","2",,"3","2023-05-25 03:02:28","2025-03-24 08:41:47","2025-03-24 08:41:47"
226465,1.8,"长沙地铁","[30000,30002]","长沙地铁消费;","2","1","2","1","1",,"1","2023-05-25 02:50:49","2025-03-24 08:41:47","2025-03-24 08:41:47"
226466,1.8,"长沙地铁","[30000,30002]","长沙地铁消费;","2","1","2","1","1",,"1","2023-05-24 04:51:21","2025-03-24 08:41:47","2025-03-24 08:41:47"
226467,1.8,"长沙地铁","[30000,30002]","长沙地铁消费;","2","1","2","1","1",,"1","2023-05-23 23:46:22","2025-03-24 08:41:47","2025-03-24 08:41:47"
226468,1.8,"长沙地铁","[30000,30002]","长沙地铁消费;","2","1","2","1","1",,"1","2023-05-22 04:24:36","2025-03-24 08:41:47","2025-03-24 08:41:47"
226469,1.8,"长沙地铁","[30000,30002]","长沙地铁消费;","2","1","2","1","1",,"1","2023-05-21 23:51:00","2025-03-24 08:41:47","2025-03-24 08:41:47"
226470,20,"Jackfrank","[10000,10001]","亲情卡;","2","1","3","1","1",,"1","2023-05-21 01:38:19","2025-03-24 08:41:47","2025-03-24 08:41:47"
226471,34,"Jackfrank","[10000,10001]","亲情卡;","2","1","3","1","1",,"1","2023-05-21 01:22:48","2025-03-24 08:41:47","2025-03-24 08:41:47"
226472,11,"Jackfrank","[10000,10001]","亲情卡;","2","1","3","1","1",,"1","2023-05-21 01:16:40","2025-03-24 08:41:47","2025-03-24 08:41:47"
226473,5.5,"Jackfrank","[10000,10001]","亲情卡;","2","1","3","1","1",,"1","2023-05-21 01:15:02","2025-03-24 08:41:47","2025-03-24 08:41:47"
226474,10.3,"Jackfrank","[10000,10001]","亲情卡;","2","1","3","1","1",,"1","2023-05-21 01:12:44","2025-03-24 08:41:47","2025-03-24 08:41:47"
226475,3,"Jackfrank","[10000,10001]","亲情卡;","2","1","3","1","1",,"1","2023-05-21 01:11:12","2025-03-24 08:41:47","2025-03-24 08:41:47"
226476,9,"Jackfrank","[10000,10001]","亲情卡;","2","1","3","1","1",,"1","2023-05-21 01:10:32","2025-03-24 08:41:47","2025-03-24 08:41:47"
226477,20,"Jackfrank","[10000,10001]","亲情卡;","2","1","3","1","1",,"1","2023-05-21 01:06:41","2025-03-24 08:41:47","2025-03-24 08:41:47"
226478,15.4,"Jackfrank","[10000,10001]","亲情卡;","2","1","3","1","1",,"1","2023-05-21 01:05:02","2025-03-24 08:41:47","2025-03-24 08:41:47"
226479,19.5,"Jackfrank","[10000,10001]","亲情卡;","2","1","3","1","1",,"1","2023-05-21 00:43:47","2025-03-24 08:41:47","2025-03-24 08:41:47"
226480,170,"Jackfrank","[10000,10001]","亲情卡;","2","1","3","1","1",,"1","2023-05-21 00:40:56","2025-03-24 08:41:47","2025-03-24 08:41:47"
226481,1000,"牛玉海","[60000,60003]","转账到银行卡-转账;","2","1","7","1","3",,"1","2023-05-19 02:41:24","2025-03-24 08:41:47","2025-03-24 08:41:47"
226482,38,"饿了么","[110000,110003]","what-03奶茶·咖啡·芋泥盒子(爆爆红包店)外卖订单;","2","1","3","1","2",,"3","2023-05-15 07:56:00","2025-03-24 08:41:47","2025-03-24 08:41:47"
226483,243,"铁路12306","[110000,110005]","火车票;","2","1","2","1","2",,"3","2023-05-15 01:50:37","2025-03-24 08:41:47","2025-03-24 08:41:47"
226484,24.5,"饿了么","[110000,110003]","盛百味饺子城(霸州店)外卖订单;","2","1","3","1","2",,"3","2023-05-14 11:17:42","2025-03-24 08:41:47","2025-03-24 08:41:47"
226485,2,"Jackfrank","[10000,10001]","亲情卡;","2","1","3","1","1",,"1","2023-05-14 09:04:29","2025-03-24 08:41:47","2025-03-24 08:41:47"
226486,5,"麦当劳(霸州兴华路餐厅)","[10000,10006]","北京麦当劳食品有限公司;","2","1","3","1","2",,"3","2023-05-13 08:51:11","2025-03-24 08:41:47","2025-03-24 08:41:47"
226487,51.8,"霸州汇泽超市","[110000,110003]","霸州市城区物佳超市-9116016062234922035539056;","2","1","3","1","2",,"3","2023-05-13 00:24:26","2025-03-24 08:41:47","2025-03-24 08:41:47"
226488,23,"京广长沙二店","[110000,110005]","长沙凯源珊珊商贸连锁管理有限公司-消费;","2","1","2","1","2",,"3","2023-05-12 00:17:40","2025-03-24 08:41:47","2025-03-24 08:41:47"
226489,4.5,"长沙地铁","[30000,30002]","长沙地铁消费;","2","1","2","1","1",,"1","2023-05-11 23:40:08","2025-03-24 08:41:47","2025-03-24 08:41:47"
226490,5,"长沙地铁","[30000,30002]","长沙地铁消费;","2","1","2","1","1",,"1","2023-05-11 22:53:28","2025-03-24 08:41:47","2025-03-24 08:41:47"
226491,59,"老爸到了小吃店","[10000,10005]","长沙市岳麓区老爸到了小吃店;","2","1","2","1","1",,"1","2023-05-11 03:43:32","2025-03-24 08:41:47","2025-03-24 08:41:47"
226492,40,"饿了么","[10000,10005]","里手馄饨(咸嘉新村店)外卖订单;","2","1","2","1","1",,"1","2023-05-10 03:22:43","2025-03-24 08:41:47","2025-03-24 08:41:47"
226493,22.5,"饿了么","[10000,10005]","双燕楼(王府井店)外卖订单;","2","1","2","1","1",,"1","2023-05-09 10:25:23","2025-03-24 08:41:47","2025-03-24 08:41:47"
226494,33.37,"饿了么","[80000,80002]","老百姓大药房(德润园店);","2","1","6","1","2",,"1","2023-05-07 11:46:59","2025-03-24 08:41:47","2025-03-24 08:41:47"
226495,22.45,"饿了么","[10000,10001]","安心菜场(佳佳乐生鲜超市店);","2","1","3","1","1",,"1","2023-05-07 05:00:52","2025-03-24 08:41:47","2025-03-24 08:41:47"
226496,4.9,"Jackfrank","[10000,10001]","亲情卡;","2","1","3","1","1",,"1","2023-05-05 09:30:18","2025-03-24 08:41:47","2025-03-24 08:41:47"
226497,100,"中国移动和包官方旗舰店","[20000,20007]","手机充值;","2","1","2","1","3",,"1","2023-05-04 06:10:51","2025-03-24 08:41:47","2025-03-24 08:41:47"
226498,3,"新闻大厦店","[10000,10002]","长沙凯源珊珊商贸连锁管理有限公司-消费;","2","1","3","1","1",,"1","2023-05-04 05:40:23","2025-03-24 08:41:47","2025-03-24 08:41:47"
226499,3,"湖南友阿便利超市管理有限公司","[10000,10002]","7-ELEVEn湖南湘雅医院店消费;","2","1","3","1","1",,"1","2023-05-04 00:43:22","2025-03-24 08:41:47","2025-03-24 08:41:47"
