account_type,amount,category,consumer,cost_type,creation_time,description,flow_type,modification_time,payment_type,tag,trans_time
1,522.00,"[30000,30007]",1,1,2023-06-01T13:18:05.257Z,湖南永通华诚汽车销售服务有限公司-消费;湖南永通华诚汽车销售服务有限公司;/,1,2024-01-15T03:17:19.137Z,2,2,2023-05-27T03:05:59.000Z
1,14.00,"[10000,10005]",1,1,2023-06-01T13:18:05.257Z,美团收银909700183121107670;长沙老粉铺;/,1,2023-06-04T02:41:29.174Z,2,1,2023-05-26T10:09:43.000Z
1,5.50,"[10000,10002]",3,1,2023-06-01T13:18:05.257Z,乐尔乐特价批发超市长沙加州阳光店;乐尔乐加州阳光店;/,1,2023-06-01T13:18:05.257Z,2,1,2023-05-26T04:27:44.000Z
1,11.00,"[10000,10005]",1,1,2023-06-01T13:18:05.257Z,收款方备注:二维码收款;兰州拉面;/,1,2023-06-01T13:18:05.257Z,2,1,2023-05-26T04:23:39.000Z
1,8.00,"[10000,10005]",1,1,2023-06-01T13:18:05.257Z,长沙市望城区澳斯西饼店麓谷店;马里奥饼店;/,1,2023-06-01T13:18:05.257Z,2,1,2023-05-26T01:14:33.000Z
1,3.20,"[10000,10005]",1,1,2023-06-01T13:18:05.257Z,【买单】_麓谷大道店_124927_01120105_买单_无;大米先生;/,1,2023-06-01T13:18:05.257Z,2,1,2023-05-25T10:07:17.000Z
1,16.00,"[10000,10005]",1,1,2023-06-01T13:18:05.257Z,收款方备注:二维码收款;兰州拉面;/,1,2023-06-01T13:18:05.257Z,2,1,2023-05-25T04:26:56.000Z
1,47.00,"[50000,50001]",1,1,2023-06-01T13:18:05.257Z,闯货-CK代工厂 男女款短袜、中筒袜A;闯货;/,1,2023-06-01T13:25:01.236Z,2,2,2023-05-25T02:53:13.000Z
1,9.80,"[10000,10005]",1,1,2023-06-01T13:18:05.257Z,长沙市望城区澳斯西饼店麓谷店;马里奥饼店;/,1,2023-06-01T13:18:05.257Z,2,1,2023-05-25T00:30:22.000Z
1,14.00,"[10000,10005]",1,1,2023-06-01T13:18:05.257Z,美团收银909700183090218140;长沙老粉铺;/,1,2023-06-04T02:41:29.174Z,2,1,2023-05-24T10:08:31.000Z
1,24.00,"[10000,10005]",1,1,2023-06-01T13:18:05.257Z,收款方备注:二维码收款;默;/,1,2023-06-01T13:21:29.866Z,2,1,2023-05-24T04:26:51.000Z
1,6.00,"[10000,10005]",1,1,2023-06-01T13:18:05.257Z,三津汤包长沙麓谷信息港店;三津汤包;/,1,2023-06-01T13:18:05.257Z,2,1,2023-05-23T23:53:20.000Z
1,7.80,"[10000,10005]",1,1,2023-06-01T13:18:05.257Z,【买单】_麓谷大道店_124927_01120105_买单_无;大米先生;/,1,2023-06-01T13:18:05.257Z,2,1,2023-05-23T10:18:54.000Z
1,14.00,"[10000,10005]",1,1,2023-06-01T13:18:05.257Z,美团收银909700183070609666;长沙老粉铺;/,1,2023-06-04T02:41:29.174Z,2,1,2023-05-23T04:04:55.000Z
1,6.00,"[10000,10005]",1,1,2023-06-01T13:18:05.257Z,长沙市望城区澳斯西饼店麓谷店;马里奥饼店;/,1,2023-06-01T13:18:05.257Z,2,1,2023-05-23T00:32:18.000Z
1,38.00,"[10000,10005]",1,1,2023-06-01T13:18:05.257Z,支付码:311832 德天顺盖码饭(麓谷店)(7235949211101958648);长沙和码餐饮管理有限公司;/,1,2023-06-01T13:18:05.257Z,2,1,2023-05-22T10:18:33.000Z
1,24.00,"[10000,10005]",1,1,2023-06-01T13:18:05.257Z,收款方备注:二维码收款;默;/,1,2023-06-01T13:21:29.866Z,2,1,2023-05-22T04:31:41.000Z
1,5.00,"[10000,10005]",1,1,2023-06-01T13:18:05.257Z,长沙市望城区澳斯西饼店麓谷店;马里奥饼店;/,1,2023-06-01T13:18:05.257Z,2,1,2023-05-21T23:55:30.000Z
1,72.40,"[10000,10002]",3,1,2023-06-01T13:18:05.257Z,WMDJ;沃尔玛;/,1,2023-06-01T13:18:05.257Z,2,1,2023-05-21T10:13:38.000Z
1,3.50,"[10000,10004]",1,3,2023-06-01T13:18:05.257Z,收款方备注:二维码收款;八方A区搜农坊;/,1,2023-06-01T13:18:05.257Z,2,2,2023-05-21T04:49:41.000Z
1,34.00,"[10000,10003]",3,1,2023-06-01T13:18:05.257Z,长沙市岳麓区果然鲜水果店;长沙市岳麓区果然鲜水果店;/,1,2023-06-01T13:18:05.257Z,2,1,2023-05-21T00:49:12.000Z
1,38.00,"[10000,10005]",1,1,2023-06-01T13:18:05.258Z,支付码:311733 德天顺盖码饭(麓谷店)(7234835702209331704);长沙和码餐饮管理有限公司;/,1,2023-06-01T13:18:05.258Z,2,1,2023-05-19T10:17:35.000Z
1,200.00,"[30000,30001]",1,3,2023-06-01T13:18:05.258Z,长沙市财政局;长沙市非税缴费公共服务平台;/,1,2023-06-01T13:24:54.629Z,2,2,2023-05-19T09:44:14.000Z
1,339.00,"[60000,60003]",5,1,2023-06-01T13:18:05.258Z,枕头,1,2024-01-15T04:07:04.057Z,2,3,2023-05-19T05:21:24.000Z
1,2.30,"[10000,10002]",3,1,2023-06-01T13:18:05.258Z,乐尔乐特价批发超市长沙加州阳光店;乐尔乐加州阳光店;/,1,2023-06-01T13:18:05.258Z,2,1,2023-05-19T04:20:44.000Z
1,17.00,"[10000,10005]",1,1,2023-06-01T13:18:05.258Z,久久折套餐付款;膳当家长沙信息港店;/,1,2023-06-01T13:18:05.258Z,2,1,2023-05-19T04:03:36.000Z
1,9.80,"[10000,10005]",1,1,2023-06-01T13:18:05.258Z,长沙市望城区澳斯西饼店麓谷店;马里奥饼店;/,1,2023-06-01T13:18:05.258Z,2,1,2023-05-19T00:56:00.000Z
1,15.00,"[30000,30005]",1,1,2023-06-01T13:18:05.258Z,湖南谋信物业服务有限公司-消费;湖南谋信物业服务有限公司;/,1,2023-06-29T14:13:07.139Z,2,1,2023-05-18T11:45:54.000Z
1,6.70,"[10000,10005]",1,1,2023-06-01T13:18:05.258Z,【买单】_麓谷大道店_124927_01120105_买单_无;大米先生;/,1,2023-06-01T13:18:05.258Z,2,1,2023-05-18T10:03:23.000Z
1,24.00,"[10000,10005]",1,1,2023-06-01T13:18:05.258Z,收款方备注:二维码收款;默;/,1,2023-06-01T13:21:29.866Z,2,1,2023-05-18T04:26:19.000Z
1,7.80,"[10000,10005]",1,1,2023-06-01T13:18:05.258Z,长沙市望城区澳斯西饼店麓谷店;马里奥饼店;/,1,2023-06-01T13:18:05.258Z,2,1,2023-05-18T01:26:10.000Z
1,15.00,"[30000,30005]",1,1,2023-06-01T13:18:05.258Z,湖南谋信物业服务有限公司-消费;湖南谋信物业服务有限公司;/,1,2023-06-29T14:13:07.139Z,2,1,2023-05-17T10:39:16.000Z
1,16.00,"[10000,10005]",1,1,2023-06-01T13:18:05.258Z,收款方备注:二维码收款;兰州拉面;/,1,2023-06-01T13:18:05.258Z,2,1,2023-05-17T10:31:20.000Z
1,24.00,"[10000,10005]",1,1,2023-06-01T13:18:05.258Z,长沙市高新技术产业开发区阴洪新饺子馆;长沙市高新技术产业开发区阴洪新饺子馆;/,1,2023-06-01T13:18:05.258Z,2,1,2023-05-17T04:33:26.000Z
1,9.00,"[10000,10005]",1,1,2023-06-01T13:18:05.258Z,长沙市望城区澳斯西饼店麓谷店;马里奥饼店;/,1,2023-06-01T13:18:05.258Z,2,1,2023-05-17T00:52:08.000Z
1,992.00,,1,3,2023-06-01T13:18:05.258Z,京东商城平台商户;京东商城平台商户;/,2,2023-06-01T13:18:05.258Z,2,2,2023-05-16T13:00:56.000Z
1,15.00,"[30000,30005]",1,1,2023-06-01T13:18:05.258Z,湖南谋信物业服务有限公司-消费;湖南谋信物业服务有限公司;/,1,2023-06-29T14:13:07.139Z,2,1,2023-05-16T12:04:07.000Z
1,5.00,"[10000,10005]",1,1,2023-06-01T13:18:05.258Z,【买单】_麓谷大道店_124927_01120105_买单_无;大米先生;/,1,2023-06-01T13:18:05.258Z,2,1,2023-05-16T09:51:18.000Z
1,1672.00,,1,3,2023-06-01T13:18:05.258Z,京东商城平台商户;京东商城平台商户;/,2,2023-06-01T13:18:05.258Z,2,2,2023-05-16T09:49:15.000Z
1,1672.00,"[30000,30007]",1,1,2023-06-01T13:18:05.258Z,京东-订单编号273527130880;京东商城平台商户;/,1,2024-01-15T03:17:19.137Z,2,2,2023-05-16T09:40:14.000Z
1,2.00,"[10000,10004]",1,3,2023-06-01T13:18:05.258Z,长沙市高新技术产业开发区喻东饮品店;蜜雪冰城;/,1,2023-06-01T13:18:05.258Z,2,2,2023-05-16T04:32:50.000Z
1,24.00,"[10000,10005]",1,1,2023-06-01T13:18:05.258Z,长沙市高新技术产业开发区阴洪新饺子馆;长沙市高新技术产业开发区阴洪新饺子馆;/,1,2023-06-01T13:18:05.258Z,2,1,2023-05-16T04:29:27.000Z
1,9.80,"[10000,10005]",1,1,2023-06-01T13:18:05.258Z,长沙市望城区澳斯西饼店麓谷店;马里奥饼店;/,1,2023-06-01T13:18:05.258Z,2,1,2023-05-16T01:32:22.000Z
1,15.00,"[30000,30005]",1,1,2023-06-01T13:18:05.258Z,湖南谋信物业服务有限公司-消费;湖南谋信物业服务有限公司;/,1,2023-06-29T14:13:07.139Z,2,1,2023-05-15T11:44:28.000Z
1,38.00,"[20000,20006]",1,1,2023-06-01T13:18:05.259Z,收款方备注:二维码收款;奋斗造型丨麓谷店;/,1,2023-06-01T13:25:45.866Z,2,3,2023-05-15T11:25:09.000Z
1,15.00,"[10000,10005]",1,1,2023-06-01T13:18:05.259Z,收款方备注:二维码收款;新疆阿凡提金麓店;/,1,2023-06-01T13:24:44.526Z,2,1,2023-05-15T10:36:07.000Z
1,1.55,"[10000,10005]",1,1,2023-06-01T13:18:05.259Z,【买单】_麓谷大道店_124927_01120105_买单_无;大米先生;/,1,2023-06-01T13:18:05.259Z,2,1,2023-05-15T10:17:39.000Z
1,49.90,"[50000,50002]",3,1,2023-06-01T13:18:05.259Z,京东-订单编号273242036904;京东商城平台商户;/,1,2023-06-01T13:28:04.722Z,2,3,2023-05-15T03:41:18.000Z
1,38.00,"[10000,10005]",1,1,2023-06-01T13:18:05.259Z,支付码:363535 德天顺盖码饭(麓谷店)(7233247775708697080);长沙和码餐饮管理有限公司;/,1,2023-06-01T13:18:05.259Z,2,1,2023-05-15T03:35:37.000Z
1,6.00,"[10000,10005]",1,1,2023-06-01T13:18:05.259Z,三津汤包长沙麓谷信息港店;三津汤包;/,1,2023-06-01T13:18:05.259Z,2,1,2023-05-15T01:28:32.000Z
1,28.00,"[10000,10005]",1,1,2023-06-01T13:18:05.259Z,长沙市岳麓区老爸到了小吃店;老爸到了小吃店;/,1,2023-06-01T13:24:44.526Z,2,1,2023-05-14T04:09:29.000Z
1,13.00,"[10000,10005]",1,1,2023-06-01T13:18:05.259Z,长沙市岳麓区小镇来客印象小吃店;小镇来客手工面粉;/,1,2023-06-01T13:18:05.259Z,2,1,2023-05-13T01:04:17.000Z
1,2.70,"[30000,30002]",1,1,2023-06-01T13:18:05.259Z,长沙地铁消费;长沙地铁;/,1,2023-06-01T13:18:05.259Z,2,1,2023-05-12T10:59:40.000Z
1,10.00,"[10000,10005]",1,1,2023-06-01T13:18:05.259Z,收款方备注:二维码收款;新疆阿凡提金麓店;/,1,2023-06-01T13:28:10.574Z,2,1,2023-05-12T09:33:57.000Z
1,16.00,"[10000,10005]",1,1,2023-06-01T13:18:05.259Z,收款方备注:二维码收款;兰州拉面;/,1,2023-06-01T13:18:05.259Z,2,1,2023-05-12T09:32:28.000Z
1,18.00,"[10000,10005]",1,1,2023-06-01T13:18:05.259Z,长沙市高新技术产业开发区阴洪新饺子馆;长沙市高新技术产业开发区阴洪新饺子馆;/,1,2023-06-01T13:18:05.259Z,2,1,2023-05-12T04:01:33.000Z
1,6.00,"[10000,10005]",1,1,2023-06-01T13:18:05.259Z,三津汤包长沙麓谷信息港店;三津汤包;/,1,2023-06-01T13:18:05.259Z,2,1,2023-05-12T01:39:03.000Z
1,4.50,"[30000,30002]",1,1,2023-06-01T13:18:05.259Z,长沙地铁消费;长沙地铁;/,1,2023-06-01T13:18:05.259Z,2,1,2023-05-12T01:32:53.000Z
1,10.00,"[30000,30002]",1,1,2023-06-01T13:18:05.259Z,长沙地铁消费;长沙地铁;/,1,2023-06-01T13:18:05.259Z,2,1,2023-05-11T23:03:28.000Z
1,5.00,"[10000,10005]",1,1,2023-06-01T13:18:05.259Z,【买单】_麓谷大道店_124927_01120105_买单_无;大米先生;/,1,2023-06-01T13:18:05.259Z,2,1,2023-05-11T10:09:10.000Z
1,18.00,"[10000,10005]",1,1,2023-06-01T13:18:05.259Z,长沙市高新技术产业开发区阴洪新饺子馆;长沙市高新技术产业开发区阴洪新饺子馆;/,1,2023-06-01T13:18:05.259Z,2,1,2023-05-11T04:27:12.000Z
1,7.80,"[10000,10005]",1,1,2023-06-01T13:18:05.260Z,长沙市望城区澳斯西饼店麓谷店;马里奥饼店;/,1,2023-06-01T13:18:05.260Z,2,1,2023-05-11T01:22:28.000Z
1,199.00,,1,3,2023-06-01T13:18:05.260Z,京东商城平台商户;京东商城平台商户;/,2,2023-06-01T13:18:05.260Z,2,2,2023-05-10T13:30:42.000Z
1,119.00,,1,3,2023-06-01T13:18:05.260Z,京东商城平台商户;京东商城平台商户;/,2,2023-06-01T13:18:05.260Z,2,2,2023-05-10T13:21:25.000Z
1,119.00,"[90000,90004]",4,2,2023-06-01T13:18:05.260Z,京东-订单编号269651707543;京东商城平台商户;/,1,2024-01-15T02:05:04.896Z,2,2,2023-05-10T12:57:34.000Z
1,15.00,"[30000,30005]",1,1,2023-06-01T13:18:05.260Z,湖南谋信物业服务有限公司-消费;湖南谋信物业服务有限公司;/,1,2023-06-29T14:13:07.139Z,2,1,2023-05-10T10:13:37.000Z
1,24.00,"[10000,10005]",1,1,2023-06-01T13:18:05.260Z,长沙市高新技术产业开发区阴洪新饺子馆;长沙市高新技术产业开发区阴洪新饺子馆;/,1,2023-06-01T13:18:05.260Z,2,1,2023-05-10T04:25:21.000Z
1,6.00,"[10000,10005]",1,1,2023-06-01T13:18:05.260Z,长沙市望城区澳斯西饼店麓谷店;马里奥饼店;/,1,2023-06-01T13:18:05.260Z,2,1,2023-05-10T01:09:55.000Z
1,15.00,"[30000,30005]",1,1,2023-06-01T13:18:05.260Z,湖南谋信物业服务有限公司-消费;湖南谋信物业服务有限公司;/,1,2023-06-29T14:13:07.139Z,2,1,2023-05-09T12:15:33.000Z
1,6.70,"[10000,10005]",1,1,2023-06-01T13:18:05.260Z,【买单】_麓谷大道店_124927_01120105_买单_无;大米先生;/,1,2023-06-01T13:18:05.260Z,2,1,2023-05-09T09:59:46.000Z
1,839.00,"[60000,60003]",5,1,2023-06-01T13:18:05.260Z,电视,1,2024-01-15T04:07:04.057Z,2,3,2023-05-09T07:47:27.000Z
1,22.00,"[10000,10005]",1,1,2023-06-01T13:18:05.260Z,收款方备注:二维码收款;兰州拉面;/,1,2023-06-01T13:18:05.260Z,2,1,2023-05-09T04:14:30.000Z
1,9.00,"[10000,10005]",1,1,2023-06-01T13:18:05.260Z,长沙市望城区澳斯西饼店麓谷店;马里奥饼店;/,1,2023-06-01T13:18:05.260Z,2,1,2023-05-09T00:57:19.000Z
1,15.00,"[30000,30005]",1,1,2023-06-01T13:18:05.260Z,湖南谋信物业服务有限公司-消费;湖南谋信物业服务有限公司;/,1,2023-06-29T14:13:07.139Z,2,1,2023-05-08T11:49:48.000Z
1,4.10,"[10000,10005]",1,1,2023-06-01T13:18:05.260Z,【买单】_麓谷大道店_124927_01120105_买单_无;大米先生;/,1,2023-06-01T13:18:05.260Z,2,1,2023-05-08T10:14:15.000Z
1,4.00,"[10000,10002]",3,1,2023-06-01T13:18:05.260Z,乐尔乐特价批发超市长沙加州阳光店;乐尔乐加州阳光店;/,1,2023-06-01T13:18:05.260Z,2,1,2023-05-08T04:25:44.000Z
1,17.00,"[10000,10005]",1,1,2023-06-01T13:18:05.260Z,久久折套餐付款;膳当家长沙信息港店;/,1,2023-06-01T13:18:05.260Z,2,1,2023-05-08T04:04:25.000Z
1,4.00,"[10000,10002]",3,1,2023-06-01T13:18:05.260Z,中南大学湘雅医院-消费;中南大学湘雅医院;/,1,2023-06-04T02:48:27.207Z,2,1,2023-05-07T11:52:03.000Z
1,6.50,"[10000,10002]",3,1,2023-06-01T13:18:05.260Z,中南大学湘雅医院-消费;中南大学湘雅医院;/,1,2023-06-04T02:48:27.207Z,2,1,2023-05-07T06:52:28.000Z
1,16.00,"[10000,10005]",1,1,2023-06-01T13:18:05.261Z,收款方备注:二维码收款;兰州拉面;/,1,2023-06-01T13:18:05.261Z,2,1,2023-05-06T04:21:35.000Z
1,4.40,"[10000,10005]",1,1,2023-06-01T13:18:05.261Z,【买单】_麓谷大道店_124927_01120105_买单_无;长沙乡村基餐饮有限公司;/,1,2023-06-01T13:24:08.652Z,2,1,2023-05-05T10:08:41.000Z
1,24.00,"[10000,10005]",1,1,2023-06-01T13:18:05.261Z,长沙市高新技术产业开发区阴洪新饺子馆;长沙市高新技术产业开发区阴洪新饺子馆;/,1,2023-06-01T13:18:05.261Z,2,1,2023-05-05T04:32:30.000Z
1,9.80,"[10000,10005]",1,1,2023-06-01T13:18:05.261Z,长沙市望城区澳斯西饼店麓谷店;马里奥饼店;/,1,2023-06-01T13:18:05.261Z,2,1,2023-05-05T00:50:36.000Z
1,3.00,"[10000,10002]",3,1,2023-06-01T13:18:05.261Z,7-ELEVEn湖南湘雅医院店消费;7-ELEVEN湖南;/,1,2023-06-04T02:48:43.440Z,2,1,2023-05-04T07:28:53.000Z
1,1.00,"[10000,10002]",3,1,2023-06-01T13:18:05.261Z,美团充电宝;美团;/,1,2023-06-04T02:48:27.207Z,2,1,2023-05-04T04:15:42.000Z
1,0.70,"[10000,10002]",3,1,2023-06-01T13:18:05.261Z,爱心营养汤，传递温暖的曙光;北京微爱公益基金会;/,1,2023-06-04T02:48:45.680Z,2,1,2023-05-04T02:57:44.000Z
1,10.00,"[10000,10005]",1,1,2023-06-01T13:18:05.261Z,收款方备注:二维码收款;四季平安;/,1,2023-06-01T13:24:44.526Z,2,1,2023-05-02T02:06:34.000Z
1,50.00,"[70000,70003]",4,3,2023-06-01T13:18:05.261Z,设备扫码消费(重新扫码取回验证码);上海市陈翔路玩具店;/,1,2024-01-15T03:07:54.399Z,2,2,2023-05-01T06:34:59.000Z
1,10.00,"[70000,70003]",4,3,2023-06-01T13:18:05.261Z,设备扫码消费(重新扫码取回验证码);上海市陈翔路玩具店;/,1,2024-01-15T03:07:54.399Z,2,2,2023-05-01T06:26:37.000Z
2,93.70,"[10000,10002]",3,1,2023-06-01T13:19:25.278Z,wechatMicroPay;沃尔玛;/,1,2023-06-01T13:19:25.278Z,2,1,2023-05-26T12:17:38.000Z
2,0.30,,2,3,2023-06-01T13:19:25.278Z,/;现代牧场红包;/,2,2023-06-01T13:19:25.278Z,2,2,2023-05-26T00:23:14.000Z
2,100.00,"[50000,50008]",5,1,2023-06-01T13:19:25.278Z,收款方备注:二维码收款;四哥;/,1,2023-06-01T13:46:15.771Z,2,3,2023-05-25T10:16:44.000Z
2,35.49,"[30000,30003]",2,1,2023-06-01T13:19:25.278Z,滴滴出行服务;滴滴出行;/,1,2023-06-01T13:19:25.278Z,2,1,2023-05-25T09:41:51.000Z
2,30.00,"[10000,10005]",2,1,2023-06-01T13:19:25.278Z,天马小吃服务店;天马小吃服务店;/,1,2023-06-01T13:42:53.304Z,2,1,2023-05-25T08:29:53.000Z
2,5.00,"[10000,10002]",3,1,2023-06-01T13:19:25.278Z,条码支付-长沙五一广场店;祐禾五一广场店;/,1,2023-06-03T05:43:33.943Z,2,1,2023-05-25T08:04:05.000Z
2,3.00,"[10000,10002]",3,1,2023-06-01T13:19:25.278Z,长沙市芙蓉区定王台街道梓程烟酒副食店-消费;长沙市芙蓉区定王台街道梓程烟酒副食店;/,1,2023-06-03T05:43:33.943Z,2,1,2023-05-25T07:44:40.000Z
2,14.00,"[70000,70003]",4,3,2023-06-01T13:19:25.278Z,转账备注:微信转账;李心秀;/,1,2024-01-15T03:07:54.399Z,2,2,2023-05-25T07:44:14.000Z
2,36.00,"[10000,10006]",3,3,2023-06-01T13:19:25.278Z,长沙市芙蓉区樊之味餐饮店;重庆小面;/,1,2023-06-01T13:36:57.765Z,2,2,2023-05-25T05:12:37.000Z
2,9.10,"[30000,30003]",2,1,2023-06-01T13:19:25.278Z,滴滴出行服务;滴滴出行;/,1,2023-06-01T13:19:25.278Z,2,1,2023-05-25T02:21:22.000Z
2,0.30,,2,3,2023-06-01T13:19:25.278Z,/;现代牧场红包;/,2,2023-06-01T13:19:25.278Z,2,2,2023-05-24T23:58:31.000Z
2,73.40,"[10000,10002]",3,1,2023-06-01T13:19:25.278Z,WMDJ;沃尔玛;/,1,2023-06-01T13:19:25.278Z,2,1,2023-05-24T10:04:09.000Z
2,9.10,"[30000,30003]",2,1,2023-06-01T13:19:25.278Z,滴滴出行服务;滴滴出行;/,1,2023-06-01T13:19:25.278Z,2,1,2023-05-24T05:04:03.000Z
2,27.50,"[10000,10004]",2,3,2023-06-01T13:19:25.278Z,美团收银909700183085070325;乌吉婆·酸菜乌鸡粉;/,1,2023-06-01T13:19:25.278Z,2,2,2023-05-24T04:08:27.000Z
2,73.80,"[80000,80002]",6,1,2023-06-01T13:19:25.278Z,中南大学湘雅医院;中南大学湘雅医院;/,1,2024-01-15T02:07:11.657Z,2,2,2023-05-24T03:53:42.000Z
2,1318.00,"[80000,80002]",6,1,2023-06-01T13:19:25.278Z,中南大学湘雅医院;中南大学湘雅医院;/,1,2024-01-15T02:07:11.657Z,2,2,2023-05-24T03:48:06.000Z
2,9.00,"[10000,10002]",3,1,2023-06-01T13:19:25.278Z,收款方备注:二维码收款;许德龙;/,1,2023-06-03T05:47:06.750Z,2,1,2023-05-24T03:31:41.000Z
2,25.00,"[80000,80002]",6,1,2023-06-01T13:19:25.278Z,湖南妇幼专家预约收费;湖南省妇幼保健院;/,1,2024-01-15T02:07:11.657Z,2,2,2023-05-24T01:56:49.000Z
2,12.10,"[80000,80002]",6,1,2023-06-01T13:19:25.278Z,7-ELEVEn湖南湘雅医院店消费;7-ELEVEN湖南;/,1,2024-01-15T02:07:11.657Z,2,2,2023-05-24T01:03:26.000Z
2,7.49,"[80000,80002]",6,1,2023-06-01T13:19:25.279Z,中南大学湘雅医院;中南大学湘雅医院;/,1,2024-01-15T02:07:11.657Z,2,2,2023-05-24T00:13:39.000Z
2,12.00,"[10000,10002]",3,1,2023-06-01T13:19:25.279Z,收款方备注:二维码收款;陈住气;/,1,2023-06-03T05:47:06.750Z,2,1,2023-05-23T07:08:32.000Z
2,4.00,"[10000,10004]",2,3,2023-06-01T13:19:25.279Z,XSDD2023052300022549;良品铺子BESTORE;/,1,2023-06-01T13:19:25.279Z,2,2,2023-05-23T02:56:30.000Z
2,420.00,,2,3,2023-06-01T13:19:25.279Z,转账备注:微信转账;长沙市昊宇再生资源回收部;/,2,2023-06-01T13:19:25.279Z,2,2,2023-05-23T02:46:19.000Z
2,9.10,"[30000,30003]",2,1,2023-06-01T13:19:25.279Z,滴滴出行服务;滴滴出行;/,1,2023-06-01T13:19:25.279Z,2,1,2023-05-22T04:50:55.000Z
2,10.00,"[80000,80002]",6,1,2023-06-01T13:19:25.279Z,湘雅支付平台;中南大学湘雅医院;/,1,2024-01-15T02:07:11.657Z,2,2,2023-05-22T04:50:24.000Z
2,49.90,"[10000,10004]",2,3,2023-06-01T13:19:25.279Z,条码支付-周黑鸭;周黑鸭;/,1,2023-06-01T13:19:25.279Z,2,2,2023-05-22T04:39:24.000Z
2,9.90,"[10000,10003]",3,1,2023-06-01T13:19:25.279Z,水果先生;长沙水果先生时代城店;/,1,2023-06-01T13:19:25.279Z,2,1,2023-05-22T04:38:00.000Z
2,13.00,"[10000,10005]",2,1,2023-06-01T13:19:25.279Z,老广州馄饨铺长沙华远华时代店;老广州馄饨铺长沙华远华时代店;/,1,2023-06-03T05:46:58.831Z,2,1,2023-05-22T03:46:06.000Z
2,0.50,"[80000,80002]",6,1,2023-06-01T13:19:25.279Z,病历本;中南大学湘雅医院;/,1,2024-01-15T02:07:11.657Z,2,2,2023-05-22T01:21:11.000Z
2,3.00,"[80000,80002]",6,1,2023-06-01T13:19:25.279Z,7-ELEVEn湖南湘雅医院店消费;7-ELEVEN湖南;/,1,2024-01-15T02:07:11.657Z,2,2,2023-05-22T00:39:20.000Z
2,11.10,"[80000,80002]",6,1,2023-06-01T13:19:25.279Z,7-ELEVEn湖南湘雅医院店消费;7-ELEVEN湖南;/,1,2024-01-15T02:07:11.657Z,2,2,2023-05-22T00:33:54.000Z
2,10.00,"[80000,80002]",6,1,2023-06-01T13:19:25.279Z,湘雅支付平台;中南大学湘雅医院;/,1,2024-01-15T02:07:11.657Z,2,2,2023-05-21T22:50:12.000Z
2,5.90,"[110000,110005]",2,3,2023-06-01T13:19:25.279Z,7-ELEVEn胶东国际机场4店消费;山东众邸便利生活有限公司;/,1,2023-06-01T13:31:28.714Z,2,2,2023-05-20T12:34:50.000Z
2,80.00,"[110000,110005]",2,3,2023-06-01T13:19:25.279Z,红山万达店店内购物;呼和浩特市玉泉区酷乐儿儿童乐园中心1;/,1,2023-06-01T13:31:28.714Z,2,2,2023-05-20T03:09:11.000Z
2,210.50,"[110000,110005]",2,3,2023-06-01T13:19:25.279Z,收款方备注:二维码收款;回牟一笑;/,1,2023-06-01T13:31:28.714Z,2,2,2023-05-20T02:57:32.000Z
2,76.00,"[110000,110005]",2,3,2023-06-01T13:19:25.279Z,喜茶支付中心支付单;喜茶;/,1,2023-06-01T13:31:28.714Z,2,2,2023-05-20T02:33:13.000Z
2,1468.00,"[50000,50001]",2,1,2023-06-01T13:19:25.279Z,赤峰市山搏商贸有限公司;赤峰市山搏商贸有限公司;/,1,2023-06-04T05:49:21.510Z,2,2,2023-05-20T02:12:06.000Z
2,80.00,"[110000,110005]",2,3,2023-06-01T13:19:25.279Z,收款方备注:二维码收款;A                         战狼;/,1,2023-06-01T13:31:28.714Z,2,2,2023-05-19T08:27:10.000Z
2,4.00,"[110000,110005]",2,3,2023-06-01T13:19:25.279Z,收款方备注:二维码收款;晨曦;/,1,2023-06-01T13:31:28.714Z,2,2,2023-05-19T06:07:09.000Z
2,124.00,"[110000,110005]",2,3,2023-06-01T13:19:25.279Z,喀喇沁旗口口香锅贴店;喀喇沁旗口口香锅贴店;/,1,2023-06-01T13:31:28.714Z,2,2,2023-05-19T05:47:06.000Z
2,500.00,,2,3,2023-06-01T13:19:25.279Z,转账备注:微信转账;爸;/,2,2023-06-01T13:19:25.279Z,2,2,2023-05-19T02:38:46.000Z
2,3.00,"[110000,110003]",3,3,2023-06-01T13:19:25.279Z,收款方备注:二维码收款;小亮超市;/,1,2024-01-09T03:29:01.700Z,2,2,2023-05-19T01:12:35.000Z
2,3.00,"[110000,110003]",3,3,2023-06-01T13:19:25.279Z,收款方备注:二维码收款;小亮超市;/,1,2024-01-09T03:29:01.700Z,2,2,2023-05-18T11:02:53.000Z
2,315.00,"[110000,110005]",2,3,2023-06-01T13:19:25.280Z,收款方备注:二维码收款;顺达饭店;/,1,2023-06-01T13:31:28.714Z,2,2,2023-05-18T04:56:42.000Z
2,102.00,"[110000,110003]",3,3,2023-06-01T13:19:25.280Z,收款方备注:二维码收款;小亮超市;/,1,2024-01-09T03:29:01.700Z,2,2,2023-05-17T23:33:09.000Z
2,3.00,"[110000,110003]",3,3,2023-06-01T13:19:25.280Z,收款方备注:二维码收款;小亮超市;/,1,2024-01-09T03:29:01.700Z,2,2,2023-05-17T11:38:47.000Z
