id,amount,payee,category,description,account_type,payment_type,consumer,flow_type,tag,abc_type,cost_type,trans_time,creation_time,modification_time
279463,1.3,"Jackfrank","[10000,10001]","亲情卡;","2","1","3","1","1",,,"2023-07-09 10:09:47","2025-04-01 00:15:43","2025-04-01 00:15:43"
279464,2,"Jackfrank","[10000,10001]","亲情卡;","2","1","3","1","1",,,"2023-07-09 10:08:11","2025-04-01 00:15:43","2025-04-01 00:15:43"
279465,2,"Jackfrank","[10000,10001]","亲情卡;","2","1","3","1","1",,,"2023-07-09 10:06:34","2025-04-01 00:15:43","2025-04-01 00:15:43"
279466,2,"Jackfrank","[10000,10001]","亲情卡;","2","1","3","1","1",,,"2023-07-09 10:05:44","2025-04-01 00:15:43","2025-04-01 00:15:43"
279467,1.2,"Jackfrank","[10000,10001]","亲情卡;","2","1","3","1","1",,,"2023-07-09 10:00:07","2025-04-01 00:15:43","2025-04-01 00:15:43"
279468,4.5,"Jackfrank","[10000,10001]","亲情卡;","2","1","3","1","1",,,"2023-07-09 09:58:43","2025-04-01 00:15:43","2025-04-01 00:15:43"
279469,25.8,"Jackfrank","[10000,10001]","亲情卡;","2","1","3","1","1",,,"2023-07-09 09:55:34","2025-04-01 00:15:43","2025-04-01 00:15:43"
279470,64,"Jackfrank","[10000,10001]","亲情卡;","2","1","3","1","1",,,"2023-07-09 09:48:44","2025-04-01 00:15:43","2025-04-01 00:15:43"
279471,12.93,"拼多多","[50000,50002]","木质衣架挂内衣背心收纳神器家用宿舍多功能无痕吊带丝巾晾衣架","2","1","3","1","3",,,"2023-07-08 20:43:31","2025-04-01 00:15:43","2025-04-01 00:15:43"
279472,6.8,"拼多多","[50000,50002]","加厚304不锈钢卫生间挂钩免打孔拖把夹子挂扫把阳台家用收纳神器","2","1","3","1","3",,,"2023-07-08 20:41:25","2025-04-01 00:15:43","2025-04-01 00:15:43"
279473,104.61,"沃尔玛购物广场长沙观沙路店","[10000,10002]","超市商品;","2","1","3","1","1",,,"2023-07-08 14:29:10","2025-04-01 00:15:43","2025-04-01 00:15:43"
279474,45.9,"肯德基(八方)","[10000,10006]","KFC_PREAF10012252807403320037823;","2","1","3","1","2",,,"2023-07-08 13:47:08","2025-04-01 00:15:43","2025-04-01 00:15:43"
279475,7,"拼多多","[50000,50002]","M6M8婴儿童床倒边螺丝钉木床书桌橱柜家具五金配件连接件锤子螺母","2","1","3","1","3",,,"2023-07-08 11:44:38","2025-04-01 00:15:43","2025-04-01 00:15:43"
279476,81,"Jackfrank","[10000,10001]","亲情卡;","2","1","3","1","1",,,"2023-07-08 09:19:32","2025-04-01 00:15:43","2025-04-01 00:15:43"
279477,18,"Jackfrank","[10000,10001]","亲情卡;","2","1","3","1","1",,,"2023-07-08 09:13:59","2025-04-01 00:15:43","2025-04-01 00:15:43"
279478,4,"Jackfrank","[10000,10001]","亲情卡;","2","1","3","1","1",,,"2023-07-08 09:11:11","2025-04-01 00:15:43","2025-04-01 00:15:43"
279479,4,"Jackfrank","[10000,10001]","亲情卡;","2","1","3","1","1",,,"2023-07-08 09:10:20","2025-04-01 00:15:43","2025-04-01 00:15:43"
279480,31.5,"Jackfrank","[10000,10001]","亲情卡;","2","1","3","1","1",,,"2023-07-08 09:07:23","2025-04-01 00:15:43","2025-04-01 00:15:43"
279481,1,"老爸到了小吃店","[10000,10005]","长沙市岳麓区老爸到了小吃店;","2","1","3","1","1",,,"2023-07-07 17:41:30","2025-04-01 00:15:43","2025-04-01 00:15:43"
279482,12,"老爸到了小吃店","[10000,10005]","长沙市岳麓区老爸到了小吃店;","2","1","3","1","1",,,"2023-07-07 17:11:32","2025-04-01 00:15:43","2025-04-01 00:15:43"
279483,8,"老爸到了小吃店","[10000,10005]","长沙市岳麓区老爸到了小吃店;","2","1","3","1","1",,,"2023-07-07 17:02:02","2025-04-01 00:15:43","2025-04-01 00:15:43"
279484,18,"老爸到了小吃店","[10000,10005]","长沙市岳麓区老爸到了小吃店;","2","1","3","1","1",,,"2023-07-07 16:55:12","2025-04-01 00:15:44","2025-04-01 00:15:44"
279485,13,"老爸到了小吃店","[10000,10005]","长沙市岳麓区老爸到了小吃店;","2","1","3","1","1",,,"2023-07-06 18:32:55","2025-04-01 00:15:44","2025-04-01 00:15:44"
279486,36,"老爸到了小吃店","[10000,10005]","长沙市岳麓区老爸到了小吃店;","2","1","3","1","1",,,"2023-07-06 17:53:51","2025-04-01 00:15:44","2025-04-01 00:15:44"
279487,21.48,"饿了么","[10000,10004]","老百姓大药房(永康堂岳麓店);","2","1","2","1","2",,,"2023-07-06 10:03:24","2025-04-01 00:15:44","2025-04-01 00:15:44"
279488,2.5,"哈啰出行","[30000,30002]","哈啰助力车骑行;","2","1","2","1","1",,,"2023-07-05 12:27:19","2025-04-01 00:15:44","2025-04-01 00:15:44"
279489,45.7,"沃尔玛购物广场长沙观沙路店","[10000,10002]","超市商品;","2","1","3","1","1",,,"2023-07-04 19:29:57","2025-04-01 00:15:44","2025-04-01 00:15:44"
279490,42.6,"长沙盒马","[10000,10002]","百香果 3-4粒装（200g+）等多件;","2","1","3","1","1",,,"2023-07-04 18:43:28","2025-04-01 00:15:44","2025-04-01 00:15:44"
279491,20.98,"太力**店","[50000,50002]","太力冰格硅胶软冻冰块模具家用制冰盒子食品级冰块储存盒大冰块盒;","2","1","3","1","3",,,"2023-07-04 18:38:26","2025-04-01 00:15:44","2025-04-01 00:15:44"
279492,16.77,"su**店","[50000,50004]","苏泊尔冰块模具家用食品级硅胶冰格冰球储冰制冰盒带盖冻冰块神器;","2","1","3","1","3",,,"2023-07-04 18:38:26","2025-04-01 00:15:44","2025-04-01 00:15:44"
279493,58.4,"拼多多","[50000,50002]","全自动家用真空封口机食品包装一体机小型保鲜密封机塑封机抽真空","2","1","3","1","3",,,"2023-07-04 18:21:35","2025-04-01 00:15:44","2025-04-01 00:15:44"
279494,53,"拼多多","[50000,50002]","雅柯莱D30标签机智能家用收纳开关贴姓名贴纸蓝牙学生小型打印机","2","1","3","1","3",,,"2023-07-04 18:13:35","2025-04-01 00:15:44","2025-04-01 00:15:44"
279495,16.6,"饿了么","[10000,10007]","茶百道(河西步步高店)外卖订单;","2","1","2","1","2",,,"2023-07-04 16:08:20","2025-04-01 00:15:44","2025-04-01 00:15:44"
279496,2.99,"tb**0","[50000,50003]","notability订阅plus会员goodnotes永久goodnotes5解锁笔记解锁;","2","1","2","1","2",,,"2023-07-03 16:03:41","2025-04-01 00:15:44","2025-04-01 00:15:44"
279497,19.04,"饿了么","[10000,10005]","北方·骆驼饺子馆外卖订单;","2","1","2","1","1",,,"2023-07-03 11:33:14","2025-04-01 00:15:44","2025-04-01 00:15:44"
279498,81.7,"长沙盒马","[10000,10002]","光明 优倍高品质桶装鲜牛奶 1.2L等多件;","2","1","3","1","1",,,"2023-07-03 09:00:11","2025-04-01 00:15:44","2025-04-01 00:15:44"
279499,82,"淘票**票","[70000,70003]","《消失的她》长沙保利万和国际影城24品店电影票;","2","1","2","1","2",,,"2023-07-02 18:10:10","2025-04-01 00:15:44","2025-04-01 00:15:44"
279500,18,"Jackfrank","[10000,10001]","亲情卡;","2","1","3","1","1",,,"2023-07-02 10:13:22","2025-04-01 00:15:44","2025-04-01 00:15:44"
279501,2,"Jackfrank","[10000,10001]","亲情卡;","2","1","3","1","1",,,"2023-07-02 10:01:06","2025-04-01 00:15:44","2025-04-01 00:15:44"
279502,6.7,"Jackfrank","[10000,10001]","亲情卡;","2","1","3","1","1",,,"2023-07-02 09:53:12","2025-04-01 00:15:44","2025-04-01 00:15:44"
279503,5,"Jackfrank","[10000,10001]","亲情卡;","2","1","3","1","1",,,"2023-07-02 09:51:56","2025-04-01 00:15:44","2025-04-01 00:15:44"
279504,1.5,"Jackfrank","[10000,10001]","亲情卡;","2","1","3","1","1",,,"2023-07-02 09:50:43","2025-04-01 00:15:44","2025-04-01 00:15:44"
279505,69,"Jackfrank","[10000,10001]","亲情卡;","2","1","3","1","1",,,"2023-07-02 09:47:41","2025-04-01 00:15:44","2025-04-01 00:15:44"
279506,100,"Jackfrank","[10000,10001]","亲情卡;","2","1","3","1","1",,,"2023-07-01 12:30:01","2025-04-01 00:15:44","2025-04-01 00:15:44"
279507,600,"婴歌制衣","[50000,50001]","收钱码收款;","2","1","4","1","2",,,"2023-07-01 10:44:28","2025-04-01 00:15:44","2025-04-01 00:15:44"
279508,58,"Jackfrank","[10000,10001]","亲情卡;","2","1","3","1","1",,,"2023-07-01 10:15:26","2025-04-01 00:15:44","2025-04-01 00:15:44"
279509,2.5,"Jackfrank","[10000,10001]","亲情卡;","2","1","3","1","1",,,"2023-07-01 10:12:20","2025-04-01 00:15:44","2025-04-01 00:15:44"
279510,30,"Jackfrank","[10000,10001]","亲情卡;","2","1","3","1","1",,,"2023-07-01 10:09:54","2025-04-01 00:15:44","2025-04-01 00:15:44"
279511,7.3,"Jackfrank","[10000,10001]","亲情卡;","2","1","3","1","1",,,"2023-07-01 10:07:20","2025-04-01 00:15:44","2025-04-01 00:15:44"
279512,30,"Jackfrank","[10000,10001]","亲情卡;","2","1","3","1","1",,,"2023-07-01 10:00:35","2025-04-01 00:15:44","2025-04-01 00:15:44"
279513,71.8,"沃尔玛;","[10000,10002]","WMDJ","2","2","3","1","1",,,"2023-07-27 18:20:38","2025-04-01 00:15:44","2025-04-01 00:15:44"
279514,25,"阿立;","[10000,10005]","收款方备注:二维码收款","2","2","2","1","1",,,"2023-07-23 14:37:00","2025-04-01 00:15:44","2025-04-01 00:15:44"
279515,25.01,"滴滴出行;","[30000,30003]","滴滴出行服务","2","2","2","1","1",,,"2023-07-23 09:47:54","2025-04-01 00:15:44","2025-04-01 00:15:44"
279516,22.1,"曹操出行;","[30000,30003]","网约车服务","2","2","2","1","1",,,"2023-07-22 14:32:41","2025-04-01 00:15:44","2025-04-01 00:15:44"
279517,100,"猫眼;","[70000,70003]","订单编号:24071541795","2","2","2","1","2",,,"2023-07-16 13:18:16","2025-04-01 00:15:44","2025-04-01 00:15:44"
279518,26.64,"滴滴出行;","[30000,30003]","滴滴出行服务","2","2","2","1","1",,,"2023-07-13 16:50:17","2025-04-01 00:15:44","2025-04-01 00:15:44"
279519,258.58,"中南大学湘雅医院;","[80000,80002]","中南大学湘雅医院","2","2","2","1","2",,,"2023-07-13 16:05:59","2025-04-01 00:15:44","2025-04-01 00:15:44"
279520,24.96,"滴滴出行;","[30000,30003]","滴滴出行服务","2","2","2","1","1",,,"2023-07-13 14:05:32","2025-04-01 00:15:44","2025-04-01 00:15:44"
279521,200,"牛柏红;","[60000,60003]","转账备注:爸7月份养老金","2","2","7","1","3",,,"2023-07-13 12:20:14","2025-04-01 00:15:44","2025-04-01 00:15:44"
279522,15,"友唱Bar;","[70000,70003]","01购买15分钟","2","2","4","1","2",,,"2023-07-12 13:18:45","2025-04-01 00:15:44","2025-04-01 00:15:44"
279523,1,"娃娃广场;","[70000,70003]","55027663-1币-ID15349158","2","2","4","1","2",,,"2023-07-07 15:57:47","2025-04-01 00:15:44","2025-04-01 00:15:44"
279524,10,"中南大学湘雅医院;","[80000,80002]","湘雅支付平台","2","2","2","1","2",,,"2023-07-06 15:41:19","2025-04-01 00:15:44","2025-04-01 00:15:44"
279525,3,"八方A区搜农坊;","[10000,10004]","收款方备注:二维码收款","2","2","2","1","2",,,"2023-07-05 19:46:17","2025-04-01 00:15:44","2025-04-01 00:15:44"
279526,12,"兰天白云;","[30000,30003]","收款方备注:二维码收款","2","2","2","1","1",,,"2023-07-05 14:57:23","2025-04-01 00:15:44","2025-04-01 00:15:44"
279527,58,"桃子酱;","[10000,10005]","美团/大众点评点餐订单-07054719775924774841529","2","2","2","1","1",,,"2023-07-05 12:55:45","2025-04-01 00:15:44","2025-04-01 00:15:44"
279528,9.9,"滴滴出行;","[30000,30003]","滴滴出行服务","2","2","2","1","1",,,"2023-07-05 12:37:28","2025-04-01 00:15:44","2025-04-01 00:15:44"
279529,13.9,"滴滴出行;","[30000,30003]","滴滴出行服务","2","2","2","1","1",,,"2023-07-05 09:13:23","2025-04-01 00:15:44","2025-04-01 00:15:44"
279530,37.5,"中南大学湘雅三医院;","[80000,80002]","500605612 文牧心 预约挂号支付","2","2","4","1","2",,,"2023-07-04 11:43:43","2025-04-01 00:15:44","2025-04-01 00:15:44"
279531,688,"瑞童文体;","[50000,50001]","E20230701091212637789","2","2","4","1","2",,,"2023-07-01 09:12:19","2025-04-01 00:15:44","2025-04-01 00:15:44"
279532,200,"中国移动和包官方旗舰店","[20000,20007]","手机充值;","1","1","1","1","3",,,"2023-08-31 11:18:34","2025-04-01 00:15:44","2025-04-01 00:15:44"
279533,39,"饿了么","[10000,10005]","德天顺盖码饭(麓谷坐标店)外卖订单;","1","1","1","1","1",,,"2023-08-30 11:44:14","2025-04-01 00:15:44","2025-04-01 00:15:44"
279534,3.5,"八方搜农坊","[10000,10004]","收钱码收款;","1","1","1","1","2",,,"2023-08-27 12:57:15","2025-04-01 00:15:44","2025-04-01 00:15:44"
279535,41.9,"饿了么","[10000,10005]","麦当劳麦乐送(长沙振业城店)外卖订单;","1","1","1","1","1",,,"2023-08-25 11:11:07","2025-04-01 00:15:44","2025-04-01 00:15:44"
279536,7,"马里奥饼店(麓谷店)","[10000,10005]","条码支付;","1","1","1","1","1",,,"2023-08-25 08:56:39","2025-04-01 00:15:44","2025-04-01 00:15:44"
279537,34.9,"饿了么","[10000,10005]","德天顺盖码饭(麓谷坐标店)外卖订单;","1","1","1","1","1",,,"2023-08-24 11:36:51","2025-04-01 00:15:44","2025-04-01 00:15:44"
279538,31.9,"饿了么","[10000,10005]","德天顺盖码饭(麓谷坐标店)外卖订单;","1","1","1","1","1",,,"2023-08-23 11:26:44","2025-04-01 00:15:44","2025-04-01 00:15:44"
279539,51.9,"饿了么","[10000,10005]","麦当劳麦乐送(长沙河西王府井店)外卖订单;","1","1","1","1","1",,,"2023-08-21 17:57:38","2025-04-01 00:15:44","2025-04-01 00:15:44"
279540,73,"长沙市岳麓区任氏海鲜","[10000,10001]","长沙市岳麓区任氏海鲜;","1","1","3","1","1",,,"2023-08-20 08:49:08","2025-04-01 00:15:44","2025-04-01 00:15:44"
279541,4,"长沙市岳麓区任友云蔬菜","[10000,10001]","长沙市岳麓区任友云蔬菜;","1","1","3","1","1",,,"2023-08-19 09:10:54","2025-04-01 00:15:44","2025-04-01 00:15:44"
279542,11,"长沙老粉铺（加州阳光西组团店）","[10000,10005]","美团收银909700184672911051;","1","1","1","1","1",,,"2023-08-18 18:07:02","2025-04-01 00:15:44","2025-04-01 00:15:44"
279543,40,"饿了么","[10000,10005]","德天顺盖码饭(麓谷坐标店)外卖订单;","1","1","1","1","1",,,"2023-08-18 11:21:13","2025-04-01 00:15:44","2025-04-01 00:15:44"
279544,39,"饿了么","[10000,10005]","德天顺盖码饭(麓谷坐标店)外卖订单;","1","1","1","1","1",,,"2023-08-16 11:44:21","2025-04-01 00:15:44","2025-04-01 00:15:44"
279545,30,"饿了么","[10000,10005]","德天顺盖码饭(麓谷坐标店)外卖订单;","1","1","1","1","1",,,"2023-08-15 11:26:47","2025-04-01 00:15:44","2025-04-01 00:15:44"
279546,51.9,"饿了么","[10000,10005]","麦当劳麦乐送(长沙河西王府井店)外卖订单;","1","1","1","1","1",,,"2023-08-14 20:44:24","2025-04-01 00:15:44","2025-04-01 00:15:44"
279547,600,"亿力体育","[90000,90004]","8734八方小区游泳馆;","1","1","4","1","2",,,"2023-08-14 20:41:03","2025-04-01 00:15:44","2025-04-01 00:15:44"
279548,37.9,"饿了么","[10000,10005]","德天顺盖码饭(麓谷坐标店)外卖订单;","1","1","1","1","1",,,"2023-08-14 11:11:31","2025-04-01 00:15:44","2025-04-01 00:15:44"
279549,3,"土家酱香饼长沙锦尚生鲜店","[10000,10001]","土家酱香饼长沙锦尚生鲜店;","1","1","3","1","1",,,"2023-08-13 10:30:29","2025-04-01 00:15:44","2025-04-01 00:15:44"
279550,90,"长沙市岳麓区任氏海鲜","[10000,10001]","长沙市岳麓区任氏海鲜;","1","1","3","1","1",,,"2023-08-13 10:25:33","2025-04-01 00:15:44","2025-04-01 00:15:44"
279551,42.5,"宁乡本地土猪肉","[10000,10001]","宁乡本地土猪肉;","1","1","3","1","1",,,"2023-08-13 10:14:45","2025-04-01 00:15:44","2025-04-01 00:15:44"
279552,3.5,"有机蔬菜","[10000,10001]","收钱码收款;","1","1","3","1","1",,,"2023-08-13 09:54:26","2025-04-01 00:15:44","2025-04-01 00:15:44"
279553,6.5,"长沙市岳麓区任友云蔬菜","[10000,10001]","长沙市岳麓区任友云蔬菜;","1","1","3","1","1",,,"2023-08-13 09:52:58","2025-04-01 00:15:44","2025-04-01 00:15:44"
279554,2.4,"有机蔬菜","[10000,10001]","收钱码收款;","1","1","3","1","1",,,"2023-08-12 08:48:12","2025-04-01 00:15:44","2025-04-01 00:15:44"
279555,41.6,"饿了么","[10000,10005]","和府捞面(长沙览秀城店)外卖订单;","1","1","1","1","1",,,"2023-08-11 11:26:41","2025-04-01 00:15:44","2025-04-01 00:15:44"
279556,208.39,"长沙供水有限公司","[20000,20001]","水费-*明;","1","1","3","1","1",,,"2023-08-11 08:58:04","2025-04-01 00:15:44","2025-04-01 00:15:44"
279557,27.8,"饿了么","[10000,10005]","擂饭(金茂览秀城店)外卖订单;","1","1","1","1","1",,,"2023-08-10 11:32:57","2025-04-01 00:15:44","2025-04-01 00:15:44"
279558,20,"美加美酒业（安徽）有限公司","[20000,20008]","SURFCLOUD - 冲浪云 - 订阅;","1","1","3","1","3",,,"2023-08-09 16:35:37","2025-04-01 00:15:44","2025-04-01 00:15:44"
279559,20.8,"饿了么","[10000,10005]","擂饭(华润欢乐颂店)外卖订单;","1","1","1","1","1",,,"2023-08-09 11:22:17","2025-04-01 00:15:44","2025-04-01 00:15:44"
279560,31.9,"饿了么","[10000,10005]","德天顺盖码饭(麓谷坐标店)外卖订单;","1","1","1","1","1",,,"2023-08-08 11:13:20","2025-04-01 00:15:44","2025-04-01 00:15:44"
279561,47.5,"饿了么","[10000,10005]","麦当劳麦乐送(长沙河西王府井店)外卖订单;","1","1","1","1","1",,,"2023-08-07 20:38:27","2025-04-01 00:15:44","2025-04-01 00:15:44"
279562,38,"饿了么","[10000,10005]","德天顺盖码饭(麓谷坐标店)外卖订单;","1","1","1","1","1",,,"2023-08-07 11:06:21","2025-04-01 00:15:44","2025-04-01 00:15:44"
279563,27.9,"饿了么","[10000,10005]","麦当劳麦乐送(长沙河西王府井店)外卖订单;","1","1","1","1","1",,,"2023-08-06 20:36:05","2025-04-01 00:15:44","2025-04-01 00:15:44"
279564,1,"饿了么","[10000,10004]","饿了么超级吃货卡;","1","1","1","1","2",,,"2023-08-06 20:35:39","2025-04-01 00:15:44","2025-04-01 00:15:44"
279565,45,"天**","[50000,50002]","摩登主妇饭盘儿童餐盘分格不锈钢食品级男女孩幼儿园宝宝餐具分隔;","1","1","4","1","3",,,"2023-08-06 11:45:01","2025-04-01 00:15:44","2025-04-01 00:15:44"
279566,49.9,"天**","[50000,50002]","炊大皇316不锈钢儿童餐盘分格隔饭盘卡通家用食品级宝宝餐具防摔;","1","1","4","1","3",,,"2023-08-06 11:41:19","2025-04-01 00:15:44","2025-04-01 00:15:44"
279567,13,"长沙市岳麓区叶慧琴菜店","[10000,10001]","长沙市岳麓区叶慧琴菜店;","1","1","3","1","1",,,"2023-08-06 09:14:05","2025-04-01 00:15:44","2025-04-01 00:15:44"
279568,3.1,"有机蔬菜","[10000,10001]","收钱码收款;","1","1","3","1","1",,,"2023-08-06 09:13:31","2025-04-01 00:15:44","2025-04-01 00:15:44"
279569,29.5,"18**i","[10000,10001]","湖南超香特辣小米辣椒王黄干辣椒魔鬼巨辣野山椒500g包邮产地直销;","1","1","3","1","1",,,"2023-08-06 08:37:56","2025-04-01 00:15:44","2025-04-01 00:15:44"
279570,19,"饿了么","[10000,10005]","德天顺盖码饭(麓谷坐标店)外卖订单;","1","1","1","1","1",,,"2023-08-04 11:15:24","2025-04-01 00:15:44","2025-04-01 00:15:44"
279571,3699,"联想（上海）电子科技有限公司","[60000,60003]","小新Mini 英特尔13代酷睿i5-13500H 分体台式机主机;","1","1","5","1","3",,,"2023-08-04 09:37:04","2025-04-01 00:15:44","2025-04-01 00:15:44"
279572,24,"大米先生(长房24品)","[10000,10005]","【买单】_长房24品分店_124504_01120163_买单_无;","2","1","2","1","1",,,"2023-08-30 16:50:19","2025-04-01 00:15:44","2025-04-01 00:15:44"
279573,13,"老爸到了小吃店","[10000,10005]","长沙市岳麓区老爸到了小吃店;","2","1","2","1","1",,,"2023-08-29 18:23:32","2025-04-01 00:15:44","2025-04-01 00:15:44"
279574,14.9,"美团","[10000,10004]","大众点评订单-23082911100300000025762467789459;","2","1","2","1","2",,,"2023-08-29 13:59:09","2025-04-01 00:15:44","2025-04-01 00:15:44"
279575,477.9,"沃尔玛（中国）投资有限公司","[10000,10002]","山姆自助购;","2","1","3","1","1",,,"2023-08-28 20:12:44","2025-04-01 00:15:44","2025-04-01 00:15:44"
279576,43.38,"长沙盒马","[10000,10002]","盒马工坊 鲜宽面 300g等多件;","2","1","3","1","1",,,"2023-08-28 17:02:29","2025-04-01 00:15:44","2025-04-01 00:15:44"
279577,8,"Jackfrank","[10000,10001]","亲情卡;","2","1","3","1","1",,,"2023-08-27 09:42:58","2025-04-01 00:15:44","2025-04-01 00:15:44"
279578,112,"Jackfrank","[10000,10001]","亲情卡;","2","1","3","1","1",,,"2023-08-27 09:31:04","2025-04-01 00:15:44","2025-04-01 00:15:44"
279579,3,"Jackfrank","[10000,10001]","亲情卡;","2","1","3","1","1",,,"2023-08-27 09:27:16","2025-04-01 00:15:44","2025-04-01 00:15:44"
279580,5.5,"Jackfrank","[10000,10001]","亲情卡;","2","1","3","1","1",,,"2023-08-27 09:24:29","2025-04-01 00:15:44","2025-04-01 00:15:44"
279581,6.3,"Jackfrank","[10000,10001]","亲情卡;","2","1","3","1","1",,,"2023-08-27 09:23:03","2025-04-01 00:15:44","2025-04-01 00:15:44"
279582,2,"Jackfrank","[10000,10001]","亲情卡;","2","1","3","1","1",,,"2023-08-27 09:21:14","2025-04-01 00:15:44","2025-04-01 00:15:44"
279583,7,"Jackfrank","[10000,10001]","亲情卡;","2","1","3","1","1",,,"2023-08-27 09:19:00","2025-04-01 00:15:44","2025-04-01 00:15:44"
279584,3,"Jackfrank","[10000,10001]","亲情卡;","2","1","3","1","1",,,"2023-08-27 09:17:08","2025-04-01 00:15:44","2025-04-01 00:15:44"
279585,4,"Jackfrank","[10000,10001]","亲情卡;","2","1","3","1","1",,,"2023-08-27 09:15:30","2025-04-01 00:15:44","2025-04-01 00:15:44"
279586,28,"Jackfrank","[10000,10001]","亲情卡;","2","1","3","1","1",,,"2023-08-27 09:13:09","2025-04-01 00:15:44","2025-04-01 00:15:44"
279587,28,"Jackfrank","[10000,10001]","亲情卡;","2","1","3","1","1",,,"2023-08-27 09:11:38","2025-04-01 00:15:44","2025-04-01 00:15:44"
279588,9.9,"抖音生活服务商家","[10000,10003]","麦乐送可用水果雪冰;","2","1","3","1","1",,,"2023-08-26 20:34:46","2025-04-01 00:15:44","2025-04-01 00:15:44"
279589,47.92,"长沙盒马","[10000,10002]","进口金枕榴莲肉 散称;","2","1","3","1","1",,,"2023-08-26 20:30:25","2025-04-01 00:15:44","2025-04-01 00:15:44"
279590,17,"步步高","[10000,10002]","超市购物;","2","1","3","1","1",,,"2023-08-26 20:01:18","2025-04-01 00:15:44","2025-04-01 00:15:44"
279591,2.8,"Jackfrank","[10000,10001]","亲情卡;","2","1","3","1","1",,,"2023-08-26 10:37:22","2025-04-01 00:15:44","2025-04-01 00:15:44"
279592,116,"Jackfrank","[10000,10001]","亲情卡;","2","1","3","1","1",,,"2023-08-26 10:35:53","2025-04-01 00:15:44","2025-04-01 00:15:44"
279593,3,"Jackfrank","[10000,10001]","亲情卡;","2","1","3","1","1",,,"2023-08-26 10:32:10","2025-04-01 00:15:44","2025-04-01 00:15:44"
279594,5,"Jackfrank","[10000,10001]","亲情卡;","2","1","3","1","1",,,"2023-08-26 10:31:02","2025-04-01 00:15:44","2025-04-01 00:15:44"
279595,9.5,"Jackfrank","[10000,10001]","亲情卡;","2","1","3","1","1",,,"2023-08-26 10:29:11","2025-04-01 00:15:44","2025-04-01 00:15:44"
279596,25,"Jackfrank","[10000,10001]","亲情卡;","2","1","3","1","1",,,"2023-08-26 10:26:19","2025-04-01 00:15:44","2025-04-01 00:15:44"
279597,100,"Jackfrank","[10000,10001]","亲情卡;","2","1","3","1","1",,,"2023-08-26 10:21:54","2025-04-01 00:15:44","2025-04-01 00:15:44"
279598,9.99,"上海盒马","[10000,10002]","粮票;","2","1","3","1","1",,,"2023-08-25 13:02:08","2025-04-01 00:15:44","2025-04-01 00:15:44"
279599,45.7,"长沙盒马","[10000,10004]","八喜 香草口味冰淇淋 550g等多件;","2","1","2","1","2",,,"2023-08-25 13:02:08","2025-04-01 00:15:44","2025-04-01 00:15:44"
279600,13,"老爸到了小吃店","[10000,10005]","长沙市岳麓区老爸到了小吃店;","2","1","2","1","1",,,"2023-08-24 17:50:55","2025-04-01 00:15:44","2025-04-01 00:15:44"
279601,29,"大米先生(长房24品)","[10000,10005]","【买单】_长房24品分店_124504_01120163_买单_无;","2","1","2","1","1",,,"2023-08-24 17:22:15","2025-04-01 00:15:44","2025-04-01 00:15:44"
279602,18,"长沙市如尚饮品有限公司","[10000,10004]","二维码支付;","2","1","2","1","2",,,"2023-08-24 14:14:53","2025-04-01 00:15:44","2025-04-01 00:15:44"
279603,6,"长沙市如尚饮品有限公司","[10000,10004]","二维码支付;","2","1","2","1","2",,,"2023-08-23 13:17:17","2025-04-01 00:15:44","2025-04-01 00:15:44"
279604,14,"长沙市如尚饮品有限公司","[10000,10004]","二维码支付;","2","1","2","1","2",,,"2023-08-22 14:25:48","2025-04-01 00:15:44","2025-04-01 00:15:44"
279605,137,"*晶晶","[50000,50001]","收钱码收款;","2","1","4","1","2",,,"2023-08-22 14:03:21","2025-04-01 00:15:44","2025-04-01 00:15:44"
279606,16.9,"饿了么","[10000,10005]","嘎嘎香东北老饭盒(润泽园店)外卖订单;","2","1","2","1","1",,,"2023-08-21 18:06:23","2025-04-01 00:15:44","2025-04-01 00:15:44"
279607,12,"饿了么","[10000,10005]","双燕楼(王府井店)外卖订单;","2","1","2","1","1",,,"2023-08-21 17:58:12","2025-04-01 00:15:44","2025-04-01 00:15:44"
279608,74.5,"沃尔玛购物广场长沙观沙路店","[10000,10002]","超市商品;","2","1","3","1","1",,,"2023-08-21 13:02:27","2025-04-01 00:15:44","2025-04-01 00:15:44"
279609,47,"美团","[10000,10004]","大众点评订单-23082111100300000024438986516459;","2","1","2","1","2",,,"2023-08-21 11:53:31","2025-04-01 00:15:44","2025-04-01 00:15:44"
279610,30,"老爸到了小吃店","[10000,10005]","长沙市岳麓区老爸到了小吃店;","2","1","2","1","1",,,"2023-08-21 11:34:18","2025-04-01 00:15:44","2025-04-01 00:15:44"
279611,1.8,"长沙地铁","[30000,30002]","长沙地铁消费;","2","1","2","1","1",,,"2023-08-21 11:09:51","2025-04-01 00:15:44","2025-04-01 00:15:44"
279612,14,"湖南仟禾餐饮管理有限公司","[10000,10005]","长沙华远时代店，ALIPAY实际支付14.0元;","2","1","2","1","1",,,"2023-08-21 10:46:52","2025-04-01 00:15:44","2025-04-01 00:15:44"
279613,1.8,"长沙地铁","[30000,30002]","长沙地铁消费;","2","1","2","1","1",,,"2023-08-21 08:16:57","2025-04-01 00:15:44","2025-04-01 00:15:44"
